x;sec
-11.946370614359186;1.2286846909558038
-11.936370614359186;1.2375816289829555
-11.926370614359186;1.2467339344091721
-11.916370614359186;1.256149166485479
-11.906370614359187;1.265835232461175
-11.896370614359187;1.2758004065582973
-11.886370614359187;1.2860533502337403
-11.876370614359187;1.2966031338310902
-11.866370614359187;1.307459259733578
-11.856370614359188;1.318631687139958
-11.846370614359188;1.3301308585965539
-11.836370614359188;1.3419677284314195
-11.826370614359188;1.3541537932506147
-11.816370614359188;1.366701124672206
-11.806370614359189;1.3796224044909349
-11.796370614359189;1.392930962485783
-11.786370614359189;1.406640817104138
-11.77637061435919;1.4207667192802267
-11.76637061435919;1.435324199672215
-11.75637061435919;1.4503296196323112
-11.74637061435919;1.4658002262576946
-11.73637061435919;1.4817542119076559
-11.72637061435919;1.498210778614559
-11.71637061435919;1.5151902078636614
-11.70637061435919;1.5327139362703404
-11.696370614359191;1.5508046377435871
-11.686370614359191;1.5694863127928538
-11.676370614359191;1.5887843857125412
-11.666370614359192;1.6087258104660054
-11.656370614359192;1.6293391861904902
-11.646370614359192;1.6506548833575574
-11.636370614359192;1.6727051817529615
-11.626370614359193;1.6955244215873044
-11.616370614359193;1.7191491692179584
-11.606370614359193;1.743618399156596
-11.596370614359193;1.7689736942596306
-11.586370614359193;1.795259466255805
-11.576370614359194;1.822523199061872
-11.566370614359194;1.850815717680864
-11.556370614359194;1.880191485876066
-11.546370614359194;1.910708936277621
-11.536370614359194;1.9424308371196533
-11.526370614359195;1.975424700438501
-11.516370614359195;2.0097632373046834
-11.506370614359195;2.045524866534011
-11.496370614359195;2.082794284352868
-11.486370614359195;2.1216631037111515
-11.476370614359196;2.1622305733828417
-11.466370614359196;2.204604388717258
-11.456370614359196;2.248901607963588
-11.446370614359196;2.2952496905620734
-11.436370614359197;2.3437876767704484
-11.426370614359197;2.394667531591043
-11.416370614359197;2.448055680330046
-11.406370614359197;2.504134768443073
-11.396370614359197;2.5631056848390146
-11.386370614359198;2.625189895833113
-11.376370614359198;2.6906321468542616
-11.366370614359198;2.759703601332229
-11.356370614359198;2.8327055015841305
-11.346370614359198;2.9099734558630077
-11.336370614359199;2.991882480182823
-11.326370614359199;3.078852954638471
-11.316370614359199;3.1713576937698504
-11.3063706143592;3.2699303818837153
-11.2963706143592;3.375175690980144
-11.2863706143592;3.487781486317268
-11.2763706143592;3.60853364004359
-11.2663706143592;3.7383341270750696
-11.2563706143592;3.8782232841998776
-11.2463706143592;4.029407394413132
-11.2363706143592;4.1932931445370585
-11.226370614359201;4.371531040778324
-11.216370614359201;4.566070622195375
-11.206370614359201;4.779231389856007
-11.196370614359202;5.013794930362553
-11.186370614359202;5.273126009605645
-11.176370614359202;5.561333853323959
-11.166370614359202;5.883490084826326
-11.156370614359203;6.2459279846273414
-11.146370614359203;6.656660821814563
-11.136370614359203;7.12597845628544
-11.126370614359203;7.667317619432897
-11.116370614359203;8.298564466606827
-11.106370614359204;9.044062506292615
-11.096370614359204;9.937815768799764
-11.086370614359204;11.028808691888786
-11.076370614359204;12.390276596131587
-11.066370614359204;14.136832902963539
-11.056370614359205;16.458499233860312
-11.046370614359205;19.694931446523135
-11.036370614359205;24.51881143481062
-11.026370614359205;32.47653829332092
-11.016370614359206;48.08888101731244
-11.006370614359206;92.62589453225186
-11.005574287564276;100.00166668611344
-10.996574287564275;1000.0001666672404
-10.996370614359206;1255.7659896114317
-10.995674287564276;10000.000016689972
-10.995574287564276;undefined
-10.995474287564276;-10000.00001469083
-10.994574287564276;-1000.0001666399749
-10.986370614359206;-108.65380547401047
-10.985574287564276;-100.00166668593324
-10.976370614359206;-52.07657178263145
-10.966370614359207;-34.24713561003684
-10.956370614359207;-25.51434900936233
-10.946370614359207;-20.33188884233606
-10.936370614359207;-16.90071517457032
-10.926370614359207;-14.461640419485809
-10.916370614359208;-12.638887341659583
-10.906370614359208;-11.225181790567337
-10.896370614359208;-10.096824855053327
-10.886370614359208;-9.17542709961018
-10.876370614359208;-8.40890349761534
-10.866370614359209;-7.7612939960516405
-10.856370614359209;-7.206971652086141
-10.84637061435921;-6.727179879910963
-10.83637061435921;-6.307874725208112
-10.82637061435921;-5.9383322739103495
-10.81637061435921;-5.610222320804501
-10.80637061435921;-5.316975795035073
-10.79637061435921;-5.05334271659297
-10.78637061435921;-4.815076931706451
-10.77637061435921;-4.598707141850821
-10.76637061435921;-4.401367871854136
-10.756370614359211;-4.220672836664297
-10.746370614359211;-4.054618797214795
-10.736370614359211;-3.901511671569016
-10.726370614359212;-3.759909114387871
-10.716370614359212;-3.6285754358966544
-10.706370614359212;-3.50644587365098
-10.696370614359212;-3.3925980289738313
-10.686370614359213;-3.286228846067519
-10.676370614359213;-3.1866359183167954
-10.666370614359213;-3.093202201672981
-10.656370614359213;-3.005383432015054
-10.646370614359213;-2.9226977044588267
-10.636370614359214;-2.8447167933038693
-10.626370614359214;-2.7710588825982048
-10.616370614359214;-2.7013824469240237
-10.606370614359214;-2.6353810755324583
-10.596370614359214;-2.5727790744127104
-10.586370614359215;-2.513327713217805
-10.576370614359215;-2.456802009368241
-10.566370614359215;-2.402997961722603
-10.556370614359215;-2.351730162164238
-10.546370614359216;-2.302829726213052
-10.536370614359216;-2.2561424940302586
-10.526370614359216;-2.2115274614773965
-10.516370614359216;-2.1688554076238793
-10.506370614359216;-2.1280076905937135
-10.496370614359217;-2.088875188146094
-10.486370614359217;-2.051357363093874
-10.476370614359217;-2.0153614367288175
-10.466370614359217;-1.9808016559673585
-10.456370614359217;-1.9475986420502496
-10.446370614359218;-1.9156788104011913
-10.436370614359218;-1.884973852737545
-10.426370614359218;-1.8554202737769503
-10.416370614359218;-1.8269589759424236
-10.406370614359219;-1.799534886363014
-10.396370614359219;-1.7730966212292567
-10.386370614359219;-1.7475961832121625
-10.37637061435922;-1.722988688206522
-10.36637061435922;-1.6992321181375096
-10.35637061435922;-1.6762870969764114
-10.34637061435922;-1.6541166874621993
-10.33637061435922;-1.6326862063316414
-10.32637061435922;-1.6119630561209708
-10.31637061435922;-1.5919165718320267
-10.30637061435922;-1.5725178809530223
-10.29637061435922;-1.5537397754971962
-10.286370614359221;-1.535556594873146
-10.276370614359221;-1.517944118533132
-10.266370614359221;-1.5008794674603587
-10.256370614359222;-1.484341013658903
-10.246370614359222;-1.4683082968983483
-10.236370614359222;-1.4527619480446208
-10.226370614359222;-1.4376836183777641
-10.216370614359223;-1.4230559143590666
-10.206370614359223;-1.4088623373642133
-10.196370614359223;-1.3950872279479776
-10.186370614359223;-1.3817157142482772
-10.176370614359223;-1.3687336641765375
-10.166370614359224;-1.3561276410744196
-10.156370614359224;-1.3438848625484925
-10.146370614359224;-1.331993162220698
-10.136370614359224;-1.3204409541574964
-10.126370614359224;-1.3092171997621804
-10.116370614359225;-1.2983113769343775
-10.106370614359225;-1.2877134513185056
-10.096370614359225;-1.2774138494789908
-10.086370614359225;-1.267403433853859
-10.076370614359226;-1.2576734793517894
-10.066370614359226;-1.24821565146887
-10.056370614359226;-1.2390219858122624
-10.046370614359226;-1.2300848689271056
-10.036370614359226;-1.2213970203319189
-10.026370614359227;-1.2129514756755613
-10.016370614359227;-1.2047415709357292
-10.006370614359227;-1.1967609275857667
-9.996370614359227;-1.189003438662041
-9.986370614359227;-1.1814632556699702
-9.976370614359228;-1.17413477627133
-9.966370614359228;-1.167012632699904
-9.956370614359228;-1.1600916808570936
-9.946370614359228;-1.153366990042115
-9.936370614359229;-1.1468338332755086
-9.926370614359229;-1.140487678177231
-9.916370614359229;-1.1343241783640738
-9.90637061435923;-1.128339165333055
-9.89637061435923;-1.1225286408005963
-9.88637061435923;-1.1168887694688725
-9.87637061435923;-1.1114158721932563
-9.86637061435923;-1.1061064195263715
-9.85637061435923;-1.1009570256159804
-9.84637061435923;-1.0959644424358548
-9.83637061435923;-1.0911255543298082
-9.82637061435923;-1.0864373728507357
-9.816370614359231;-1.0818970318777679
-9.806370614359231;-1.0775017829955014
-9.796370614359232;-1.0732489911207654
-9.786370614359232;-1.0691361303632112
-9.776370614359232;-1.0651607801064833
-9.766370614359232;-1.0613206212987318
-9.756370614359232;-1.0576134329405937
-9.746370614359233;-1.0540370887607484
-9.736370614359233;-1.050589554068986
-9.726370614359233;-1.047268882777863
-9.716370614359233;-1.0440732145844387
-9.706370614359233;-1.0410007723041217
-9.696370614359234;-1.0380498593492478
-9.686370614359234;-1.0352188573454806
-9.676370614359234;-1.0325062238795093
-9.666370614359234;-1.0299104903720953
-9.656370614359234;-1.0274302600707381
-9.646370614359235;-1.025064206156763
-9.636370614359235;-1.0228110699618622
-9.626370614359235;-1.0206696592895688
-9.616370614359235;-1.0186388468373226
-9.606370614359236;-1.016717568715216
-9.596370614359236;-1.014904823057667
-9.586370614359236;-1.013199668724621
-9.576370614359236;-1.0116012240890855
-9.566370614359236;-1.0101086659079985
-9.556370614359237;-1.0087212282737863
-9.546370614359237;-1.0074382016440009
-9.536370614359237;-1.0062589319468058
-9.526370614359237;-1.0051828197601003
-9.516370614359237;-1.0042093195624573
-9.506370614359238;-1.0033379390540385
-9.496370614359238;-1.002568238545894
-9.486370614359238;-1.0018998304163047
-9.476370614359238;-1.0013323786328754
-9.466370614359239;-1.000865598339209
-9.456370614359239;-1.0004992555053511
-9.446370614359239;-1.000233166641079
-9.43637061435924;-1.0000671985714504
-9.43477796076938;-1.0000500020834164
-9.42637061435924;-1.0000012682740678
-9.425777960769379;-1.0000005000002063
-9.42487796076938;-1.0000000049999982
-9.42477796076938;-0.9999999999999982
-9.42467796076938;-1.0000000049999986
-9.42377796076938;-1.0000005000002075
-9.41637061435924;-1.0000353427777224
-9.41477796076938;-1.0000500020834158
-9.40637061435924;-1.0001694391221514
-9.39637061435924;-1.0004036243788206
-9.38637061435924;-1.0007380157328214
-9.37637061435924;-1.001172780626004
-9.36637061435924;-1.0017081369617333
-9.356370614359241;-1.0023443533716956
-9.346370614359241;-1.0030817495453548
-9.336370614359241;-1.0039206966228869
-9.326370614359242;-1.0048616176523673
-9.316370614359242;-1.0059049881124027
-9.306370614359242;-1.0070513365013078
-9.296370614359242;-1.0083012449942208
-9.286370614359242;-1.009655350169734
-9.276370614359243;-1.0111143438076675
-9.266370614359243;-1.0126789737599176
-9.256370614359243;-1.0143500448964107
-9.246370614359243;-1.0161284201284198
-9.236370614359243;-1.0180150215116972
-9.226370614359244;-1.0200108314320921
-9.216370614359244;-1.0221168938765204
-9.206370614359244;-1.024334315792417
-9.196370614359244;-1.0266642685389393
-9.186370614359245;-1.0291079894337893
-9.176370614359245;-1.03166678339919
-9.166370614359245;-1.0343420247114363
-9.156370614359245;-1.0371351588584443
-9.146370614359245;-1.0400477045100662
-9.136370614359246;-1.0430812556063687
-9.126370614359246;-1.0462374835693524
-9.116370614359246;-1.0495181396440574
-9.106370614359246;-1.052925057375361
-9.096370614359246;-1.056460155227232
-9.086370614359247;-1.0601254393517265
-9.076370614359247;-1.0639230065154486
-9.066370614359247;-1.067855047191789
-9.056370614359247;-1.0719238488278604
-9.046370614359247;-1.0761317992956048
-9.036370614359248;-1.0804813905372865
-9.026370614359248;-1.0849752224163192
-9.016370614359248;-1.0896160067850638
-9.006370614359248;-1.0944065717821772
-8.996370614359249;-1.0993498663729404
-8.986370614359249;-1.104448965146993
-8.976370614359249;-1.1097070733889185
-8.96637061435925;-1.1151275324382885
-8.95637061435925;-1.1207138253570355
-8.94637061435925;-1.1264695829232345
-8.93637061435925;-1.132398589971981
-8.92637061435925;-1.138504792105435
-8.91637061435925;-1.1447923027959257
-8.90637061435925;-1.151265410907762
-8.89637061435925;-1.1579285886654096
-8.886370614359251;-1.164786500097854
-8.876370614359251;-1.171844009991354
-8.866370614359251;-1.1791061933852311
-8.856370614359252;-1.1865783456483183
-8.846370614359252;-1.1942659931765363
-8.836370614359252;-1.202174904755521
-8.826370614359252;-1.2103111036357839
-8.816370614359252;-1.2186808803718632
-8.806370614359253;-1.2272908064812773
-8.796370614359253;-1.2361477489838033
-8.786370614359253;-1.2452588858868652
-8.776370614359253;-1.25463172268847
-8.766370614359253;-1.264274109975477
-8.756370614359254;-1.274194262201809
-8.746370614359254;-1.284400777738904
-8.736370614359254;-1.2949026602989988
-8.726370614359254;-1.305709341841148
-8.716370614359255;-1.316830707079999
-8.706370614359255;-1.3282771197287226
-8.696370614359255;-1.3400594506199073
-8.686370614359255;-1.3521891078620611
-8.676370614359255;-1.3646780692047904
-8.666370614359256;-1.3775389168026597
-8.656370614359256;-1.3907848745867677
-8.646370614359256;-1.4044298484741524
-8.636370614359256;-1.4184884696687385
-8.626370614359256;-1.4329761413338393
-8.616370614359257;-1.4479090889451431
-8.606370614359257;-1.4633044146670757
-8.596370614359257;-1.4791801561311138
-8.586370614359257;-1.4955553500368177
-8.576370614359258;-1.512450101042659
-8.566370614359258;-1.529885656466221
-8.556370614359258;-1.547884487372519
-8.546370614359258;-1.5664703766961163
-8.536370614359258;-1.5856685151183578
-8.526370614359259;-1.605505605506879
-8.516370614359259;-1.6260099768220866
-8.506370614359259;-1.6472117085061948
-8.49637061435926;-1.6691427664968943
-8.48637061435926;-1.69183715215229
-8.47637061435926;-1.7153310655389882
-8.46637061435926;-1.739663084725002
-8.45637061435926;-1.7648743629371642
-8.44637061435926;-1.7910088456937987
-8.43637061435926;-1.8181135103134773
-8.42637061435926;-1.8462386305360963
-8.416370614359261;-1.8754380693819126
-8.406370614359261;-1.9057696038267173
-8.396370614359261;-1.9372952853991223
-8.386370614359262;-1.9700818414230514
-8.376370614359262;-2.004201122351629
-8.366370614359262;-2.039730601489163
-8.356370614359262;-2.076753934400542
-8.346370614359262;-2.1153615864932642
-8.336370614359263;-2.155651538664626
-8.326370614359263;-2.1977300825818507
-8.316370614359263;-2.2417127191642763
-8.306370614359263;-2.2877251762364894
-8.296370614359263;-2.335904564208769
-8.286370614359264;-2.3864006921302057
-8.276370614359264;-2.4393775706919985
-8.266370614359264;-2.4950151339141207
-8.256370614359264;-2.5535112175577255
-8.246370614359265;-2.6150838400615473
-8.236370614359265;-2.679973841382126
-8.226370614359265;-2.74844794701493
-8.216370614359265;-2.820802339325186
-8.206370614359265;-2.8973668369626004
-8.196370614359266;-2.978509806679822
-8.186370614359266;-3.0646439617964956
-8.176370614359266;-3.1562332398251747
-8.166370614359266;-3.253801001077193
-8.156370614359266;-3.357939854041827
-8.146370614359267;-3.4693234969998854
-8.136370614359267;-3.588721075665774
-8.126370614359267;-3.7170147034407295
-8.116370614359267;-3.8552209879968498
-8.106370614359268;-4.004517675346294
-8.096370614359268;-4.166276889284465
-8.086370614359268;-4.342106952859676
-8.076370614359268;-4.533905493180562
-8.066370614359268;-4.743927548366539
-8.056370614359269;-4.974873865416852
-8.046370614359269;-5.230006735379944
-8.036370614359269;-5.513303934510309
-8.02637061435927;-5.829666244667813
-8.01637061435927;-6.185201649028249
-8.00637061435927;-6.587621423970302
-7.99637061435927;-7.046803136539021
-7.98637061435927;-7.575608797959801
-7.97637061435927;-8.191104108919378
-7.9663706143592705;-8.91642861135235
-7.956370614359271;-9.783761750239487
-7.946370614359271;-10.839215179300757
-7.936370614359271;-12.151287901691576
-7.926370614359271;-13.82632950005892
-7.916370614359272;-16.03887448324767
-7.906370614359272;-19.096717923835655
-7.896370614359272;-23.598103201650318
-7.886370614359272;-30.8800971974754
-7.876370614359272;-44.66856159169729
-7.866370614359273;-80.71895753626646
-7.863981633974483;-100.00166668614135
-7.856370614359273;-418.589017127519
-7.854981633974483;-1000.0001666680216
-7.854081633974483;-10000.00001693438
-7.853981633974483;undefined
-7.853881633974483;10000.000016447115
-7.8529816339744825;1000.0001666634071
-7.846370614359273;131.3897092933232
-7.843981633974483;100.00166668609414
-7.836370614359273;56.7855646666806
-7.8263706143592735;36.222026083812636
-7.816370614359274;26.594221958030317
-7.806370614359274;21.011478215634735
-7.796370614359274;17.36739590019066
-7.786370614359274;14.80176289611566
-7.776370614359275;12.897712497864555
-7.766370614359275;11.42870420538307
-7.756370614359275;10.26103155261638
-7.746370614359275;9.310688033468098
-7.736370614359275;8.522238146433242
-7.726370614359276;7.8576228267734285
-7.716370614359276;7.289845840063594
-7.706370614359276;6.799226490839494
-7.696370614359276;6.371078865273784
-7.6863706143592765;5.994221839283185
-7.676370614359277;5.659992431052653
-7.666370614359277;5.361574693927545
-7.656370614359277;5.093532375412118
-7.646370614359277;4.851476638660261
-7.6363706143592776;4.631825400246558
-7.626370614359278;4.431626108342897
-7.616370614359278;4.248423271812235
-7.606370614359278;4.080158089069498
-7.596370614359278;3.925091454319997
-7.586370614359279;3.781744226268592
-7.576370614359279;3.648850406544106
-7.566370614359279;3.525320085817349
-7.556370614359279;3.4102098601892052
-7.5463706143592795;3.302699017913582
-7.53637061435928;3.2020702246993706
-7.52637061435928;3.107693746390947
-7.51637061435928;3.019014475587439
-7.50637061435928;2.935541197561027
-7.4963706143592805;2.8568376571455056
-7.486370614359281;2.782515083657054
-7.476370614359281;2.712225903563121
-7.466370614359281;2.6456584264000904
-7.456370614359281;2.582532332597898
-7.446370614359282;2.522594825498374
-7.436370614359282;2.465617336235159
-7.426370614359282;2.41139269097177
-7.416370614359282;2.3597326665393656
-7.4063706143592825;2.31046587373415
-7.396370614359283;2.2634359181529025
-7.386370614359283;2.2184997970201854
-7.376370614359283;2.1755264974196344
-7.366370614359283;2.134395767016559
-7.3563706143592835;2.0949970330071714
-7.346370614359284;2.057228448853998
-7.336370614359284;2.020996051526214
-7.326370614359284;1.9862130145839418
-7.316370614359284;1.9527989846271774
-7.306370614359285;1.920679490453143
-7.296370614359285;1.8897854157947123
-7.286370614359285;1.8600525277989375
-7.276370614359285;1.8314210544907497
-7.266370614359285;1.8038353053864926
-7.256370614359286;1.7772433302031851
-7.246370614359286;1.7515966112747994
-7.236370614359286;1.7268497858553176
-7.226370614359286;1.7029603949753398
-7.2163706143592865;1.6798886559371706
-7.206370614359287;1.657597255893489
-7.196370614359287;1.6360511642654374
-7.186370614359287;1.6152174620249766
-7.176370614359287;1.5950651860994796
-7.166370614359288;1.5755651873592542
-7.156370614359288;1.5566900008251978
-7.146370614359288;1.538413726887891
-7.136370614359288;1.5207119224641341
-7.126370614359288;1.5035615011350956
-7.116370614359289;1.486940641413844
-7.106370614359289;1.4708287023812794
-7.096370614359289;1.4552061460098384
-7.086370614359289;1.4400544655652578
-7.0763706143592895;1.4253561195394508
-7.06637061435929;1.4110944706230988
-7.05637061435929;1.3972537292758347
-7.04637061435929;1.3838189014957316
-7.03637061435929;1.3707757404287424
-7.026370614359291;1.3581107014936262
-7.016370614359291;1.34581090072848
-7.006370614359291;1.3338640760934248
-6.996370614359291;1.32225855148809
-6.986370614359291;1.3109832032651836
-6.976370614359292;1.300027429041287
-6.966370614359292;1.289381118623922
-6.956370614359292;1.2790346268901038
-6.946370614359292;1.2689787484661166
-6.9363706143592925;1.2592046940713422
-6.926370614359293;1.2497040684008478
-6.916370614359293;1.2404688494320995
-6.906370614359293;1.2314913690508844
-6.896370614359293;1.2227642949002773
-6.8863706143592935;1.2142806133644706
-6.876370614359294;1.2060336136064915
-6.866370614359294;1.1980168725854214
-6.856370614359294;1.1902242409846826
-6.846370614359294;1.182649829988436
-6.836370614359295;1.1752879988480665
-6.826370614359295;1.1681333431852687
-6.816370614359295;1.1611806839824
-6.806370614359295;1.1544250572145196
-6.7963706143592955;1.1478617040810213
-6.786370614359296;1.1414860617979137
-6.776370614359296;1.1352937549147244
-6.766370614359296;1.1292805871226566
-6.756370614359296;1.1234425335230867
-6.7463706143592965;1.117775733327725
-6.736370614359297;1.112276482963852
-6.726370614359297;1.1069412295599186
-6.716370614359297;1.1017665647885846
-6.706370614359297;1.096749219045864
-6.696370614359298;1.0918860559465493
-6.686370614359298;1.0871740671174588
-6.676370614359298;1.0826103672713385
-6.666370614359298;1.0781921895454072
-6.656370614359298;1.073916881089651
-6.646370614359299;1.0697818988909569
-6.636370614359299;1.0657848058201294
-6.626370614359299;1.0619232668897083
-6.616370614359299;1.0581950457112863
-6.6063706143592995;1.0545980011418115
-6.5963706143593;1.0511300841090279
-6.5863706143593;1.0477893346068707
-6.5763706143593;1.044573878852243
-6.5663706143593;1.0414819265951465
-6.556370614359301;1.0385117685746987
-6.546370614359301;1.0356617741139813
-6.536370614359301;1.0329303888473091
-6.526370614359301;1.0303161325736534
-6.516370614359301;1.027817597230634
-6.506370614359302;1.025433444983715
-6.496370614359302;1.0231624064256406
-6.486370614359302;1.0210032788814754
-6.476370614359302;1.0189549248149345
-6.4663706143593025;1.0170162703319792
-6.456370614359303;1.0151863037779338
-6.446370614359303;1.0134640744246464
-6.436370614359303;1.0118486912444669
-6.426370614359303;1.0103393217680499
-6.416370614359304;1.008935191023219
-6.406370614359304;1.0076355805523405
-6.396370614359304;1.0064398275058626
-6.386370614359304;1.0053473238098678
-6.376370614359304;1.0043575154056779
-6.366370614359305;1.0034699015597268
-6.356370614359305;1.0026840342420915
-6.346370614359305;1.0019995175722376
-6.336370614359305;1.0014160073306981
-6.3263706143593055;1.0009332105355613
-6.316370614359306;1.0005508850827927
-6.306370614359306;1.0002688394495705
-6.296370614359306;1.0000869324599555
-6.293185307179586;1.0000500020834184
-6.286370614359306;1.000005073112362
-6.284185307179587;1.0000005000002086
-6.283285307179586;1.0000000050000004
-6.283185307179586;1.0
-6.2830853071795865;1.0000000050000004
-6.282185307179586;1.0000005000002088
-6.2763706143593065;1.0000232204684338
-6.2731853071795864;1.0000500020834182
-6.266370614359307;1.0001413836030801
-6.256370614359307;1.0003596216155488
-6.246370614359307;1.0006780437015692
-6.236370614359307;1.0010968092867236
-6.226370614359308;1.0016161282213547
-6.216370614359308;1.0022362610374513
-6.206370614359308;1.002957519268095
-6.196370614359308;1.003780265830204
-6.1863706143593085;1.004704915471446
-6.176370614359309;1.0057319352823517
-6.166370614359309;1.0068618452748082
-6.156370614359309;1.008095219028268
-6.146370614359309;1.009432684405188
-6.1363706143593095;1.0108749243373572
-6.12637061435931;1.012422677684971
-6.11637061435931;1.014076740170471
-6.10637061435931;1.015837965389405
-6.09637061435931;1.0177072659006445
-6.086370614359311;1.0196856143986972
-6.076370614359311;1.021774044970872
-6.066370614359311;1.0239736544424163
-6.056370614359311;1.026285603812922
-6.0463706143593114;1.0287111197875876
-6.036370614359312;1.0312514964071675
-6.026370614359312;1.0339080967807457
-6.016370614359312;1.036682354925756
-6.006370614359312;1.0395757777200114
-5.9963706143593125;1.0425899469708253
-5.986370614359313;1.0457265216066967
-5.976370614359313;1.048987239997387
-5.966370614359313;1.0523739224086683
-5.956370614359313;1.0558884735984218
-5.946370614359314;1.0595328855612718
-5.936370614359314;1.0633092404294284
-5.926370614359314;1.0672197135379493
-5.916370614359314;1.0712665766632217
-5.906370614359314;1.0754522014440768
-5.896370614359315;1.079779062995623
-5.886370614359315;1.0842497437265906
-5.876370614359315;1.0888669373717643
-5.866370614359315;1.0936334532519005
-5.8563706143593155;1.0985522207744174
-5.846370614359316;1.1036262941891208
-5.836370614359316;1.1088588576142528
-5.826370614359316;1.1142532303492847
-5.816370614359316;1.1198128724920802
-5.806370614359317;1.125541390879367
-5.796370614359317;1.1314425453708807
-5.786370614359317;1.1375202554990704
-5.776370614359317;1.1437786075079288
-5.766370614359317;1.1502218618063198
-5.756370614359318;1.1568544608631253
-5.746370614359318;1.1636810375736875
-5.736370614359318;1.170706424129317
-5.726370614359318;1.1779356614241856
-5.7163706143593185;1.1853740090366278
-5.706370614359319;1.1930269558249815
-5.696370614359319;1.2009002311811925
-5.686370614359319;1.2089998169891574
-5.676370614359319;1.217331960338582
-5.6663706143593195;1.2259031870494383
-5.65637061435932;1.2347203160667828
-5.64637061435932;1.2437904747908246
-5.63637061435932;1.2531211154127724
-5.62637061435932;1.2627200323331667
-5.616370614359321;1.2725953807462025
-5.606370614359321;1.2827556964810438
-5.596370614359321;1.29320991719936
-5.586370614359321;1.3039674050574248
-5.5763706143593215;1.3150379709511506
-5.566370614359322;1.326431900473533
-5.556370614359322;1.338159981726264
-5.546370614359322;1.3502335351408785
-5.536370614359322;1.3626644454798924
-5.5263706143593225;1.3754651962051585
-5.516370614359323;1.3886489064192922
-5.506370614359323;1.402229370606783
-5.496370614359323;1.4162211014245338
-5.486370614359323;1.4306393758173908
-5.476370614359324;1.4455002847630953
-5.466370614359324;1.460820786983394
-5.456370614359324;1.476618766994256
-5.446370614359324;1.4929130979088212
-5.4363706143593244;1.5097237094523908
-5.426370614359325;1.5270716617002609
-5.416370614359325;1.5449792251072476
-5.406370614359325;1.563469967463341
-5.396370614359325;1.5825688484841187
-5.3863706143593255;1.6023023228286914
-5.376370614359326;1.622698452433487
-5.366370614359326;1.6437870291587546
-5.356370614359326;1.6655997088687018
-5.346370614359326;1.6881701582074327
-5.336370614359327;1.7115342154948023
-5.326370614359327;1.73573006735182
-5.316370614359327;1.7607984428784689
-5.306370614359327;1.786782827452292
-5.296370614359327;1.8137296984994769
-5.286370614359328;1.8416887859179463
-5.276370614359328;1.8707133602120285
-5.266370614359328;1.9008605518401602
-5.256370614359328;1.9321917057919693
-5.2463706143593285;1.9647727760128566
-5.236370614359329;1.9986747649992358
-5.226370614359329;2.033974214716171
-5.216370614359329;2.07075375596564
-5.206370614359329;2.10910272448807
-5.19637061435933;2.1491178534488777
-5.18637061435933;2.190904053590811
-5.17637061435933;2.234575294277925
-5.16637061435933;2.2802556009876667
-5.15637061435933;2.32808018761064
-5.146370614359331;2.378196745302013
-5.136370614359331;2.430766913731361
