x;cot
-10.676370614359213;-0.3305058596423187
-10.666370614359213;-0.3416353554965138
-10.656370614359213;-0.3528411591742714
-10.646370614359213;-0.3641263228874311
-10.636370614359214;-0.3754939742126337
-10.626370614359214;-0.3869473198628325
-10.616370614359214;-0.39848964962888744
-10.606370614359214;-0.41012434050201535
-10.596370614359214;-0.42185486098847375
-10.586370614359215;-0.4336847756289533
-10.576370614359215;-0.4456177497355119
-10.566370614359215;-0.4576575543602371
-10.556370614359215;-0.46980807151044185
-10.546370614359216;-0.4820732996263459
-10.536370614359216;-0.49445735933849533
-10.526370614359216;-0.5069644995230701
-10.516370614359216;-0.5195991036748208
-10.506370614359216;-0.5323656966186563
-10.496370614359217;-0.545268951582562
-10.486370614359217;-0.5583136976560836
-10.476370614359217;-0.5715049276605875
-10.466370614359217;-0.5848478064594109
-10.456370614359217;-0.5983476797381319
-10.446370614359218;-0.6120100832877379
-10.436370614359218;-0.6258407528257431
-10.426370614359218;-0.6398456343934554
-10.416370614359218;-0.6540308953702451
-10.406370614359219;-0.6684029361494098
-10.396370614359219;-0.6829684025236397
-10.386370614359219;-0.6977341988317558
-10.37637061435922;-0.7127075019237392
-10.36637061435922;-0.727895776004702
-10.35637061435922;-0.7433067884242309
-10.34637061435922;-0.7589486264836195
-10.33637061435922;-0.774829715338927
-10.32637061435922;-0.7909588370857419
-10.31637061435922;-0.8073451511184072
-10.30637061435922;-0.8239982158653631
-10.29637061435922;-0.840928012011344
-10.286370614359221;-0.8581449673276116
-10.276370614359221;-0.8756599832424606
-10.266370614359221;-0.8934844632973441
-10.256370614359222;-0.9116303436472512
-10.246370614359222;-0.9301101257800433
-10.236370614359222;-0.9489369116462392
-10.226370614359222;-0.968124441410041
-10.216370614359223;-0.9876871340535714
-10.206370614359223;-1.007640131090225
-10.196370614359223;-1.0279993436693204
-10.186370614359223;-1.0487815033839167
-10.176370614359223;-1.0700042171270792
-10.166370614359224;-1.0916860263789185
-10.156370614359224;-1.1138464713483665
-10.146370614359224;-1.1365061604410953
-10.136370614359224;-1.1596868455775686
-10.126370614359224;-1.1834115039450976
-10.116370614359225;-1.2077044268354116
-10.106370614359225;-1.2325913162956206
-10.096370614359225;-1.2580993904069524
-10.086370614359225;-1.2842574981046015
-10.076370614359226;-1.3110962445636207
-10.066370614359226;-1.3386481283039866
-10.056370614359226;-1.3669476913137126
-10.046370614359226;-1.396031683656328
-10.036370614359226;-1.4259392442206718
-10.026370614359227;-1.4567120994913045
-10.016370614359227;-1.4883947824722585
-10.006370614359227;-1.5210348741895863
-9.996370614359227;-1.5546832705383509
-9.986370614359227;-1.589394477632934
-9.976370614359228;-1.6252269392781615
-9.966370614359228;-1.66224340071321
-9.956370614359228;-1.7005113134042475
-9.946370614359228;-1.7401032863955603
-9.936370614359229;-1.781097590589213
-9.926370614359229;-1.8235787233403338
-9.916370614359229;-1.8676380419561962
-9.90637061435923;-1.9133744761151827
-9.89637061435923;-1.960895330919375
-9.88637061435923;-2.010317194326007
-9.87637061435923;-2.06176696513689
-9.86637061435923;-2.115383020656664
-9.85637061435923;-2.1713165466730002
-9.84637061435923;-2.229733056709967
-9.83637061435923;-2.290814132744993
-9.82637061435923;-2.354759425991753
-9.816370614359231;-2.4217889642375994
-9.806370614359231;-2.492145821971023
-9.796370614359232;-2.5660992216405885
-9.786370614359232;-2.643948149507213
-9.776370614359232;-2.726025588543493
-9.766370614359232;-2.812703494825051
-9.756370614359232;-2.904398674369047
-9.746370614359233;-3.0015797564155067
-9.736370614359233;-3.1047755094712945
-9.726370614359233;-3.214584811772883
-9.716370614359233;-3.331688673329358
-9.706370614359233;-3.456864819540302
-9.696370614359234;-3.591005496605946
-9.686370614359234;-3.7351393608542707
-9.676370614359234;-3.8904585882435834
-9.666370614359234;-4.058352716554227
-9.656370614359234;-4.240451255257902
-9.646370614359235;-4.438677832729643
-9.636370614359235;-4.655319697634875
-9.626370614359235;-4.893117906001212
-9.616370614359235;-5.155385751658829
-9.606370614359236;-5.446166327256277
-9.596370614359236;-5.770445178888764
-9.586370614359236;-6.134441920232098
-9.576370614359236;-6.54601726682339
-9.566370614359236;-7.015252551431762
-9.556370614359237;-7.555293470901231
-9.546370614359237;-8.183610180589271
-9.536370614359237;-8.92393490351788
-9.526370614359237;-9.809343879627214
-9.516370614359237;-10.887358220981055
-9.506370614359238;-12.2287957334787
-9.496370614359238;-13.944041227400305
-9.486370614359238;-16.215166423224133
-9.476370614359238;-19.365403903287543
-9.466370614359239;-24.028841576892393
-9.456370614359239;-31.64239674992805
-9.446370614359239;-46.30484978507107
-9.43637061435924;-86.25766269203987
-9.43477796076938;-99.99666664447443
-9.42637061435924;-627.8823975616996
-9.425777960769379;-999.9996666694091
-9.42487796076938;-9999.9999669344
-9.42477796076938;undefined
-9.42467796076938;9999.999966447129
-9.42377796076938;999.999666664422
-9.41637061435924;118.94079177287192
-9.41477796076938;99.99666664442728
-9.40637061435924;54.319999836069684
-9.39637061435924;35.192692011783876
-9.38637061435924;26.02388180839907
-9.37637061435924;20.64188313671978
-9.36637061435924;17.101660378698334
-9.356370614359241;14.595503414984101
-9.346370614359241;12.727760445932953
-9.336370614359241;11.281792698069676
-9.326370614359242;10.129019311017554
-9.316370614359242;9.188302971281345
-9.306370614359242;8.405915873563522
-9.296370614359242;7.744866846788535
-9.286370614359242;7.178855203011012
-9.276370614359243;6.688669000786827
-9.266370614359243;6.259947539440156
-9.256370614359243;5.88174102961296
-9.246370614359243;5.545554659593021
-9.236370614359243;5.2446970872375775
-9.226370614359244;4.973825953245464
-9.216370614359244;4.728624240114276
-9.206370614359244;4.505565540473567
-9.196370614359244;4.301740986737605
-9.186370614359245;4.114729737381337
-9.176370614359245;3.942500745793054
-9.166370614359245;3.7833373375615134
-9.156370614359245;3.6357786478119714
-9.146370614359245;3.4985736794665354
-9.136370614359246;3.3706449191755428
-9.126370614359246;3.2510592688942634
-9.116370614359246;3.139004632654047
-9.106370614359246;3.0337709152657726
-9.096370614359246;2.9347344925542806
-9.086370614359247;2.841345435030483
-9.076370614359247;2.753116931798064
-9.066370614359247;2.6696164849695125
-9.056370614359247;2.590458538182086
-9.046370614359247;2.5152982739255814
-9.036370614359248;2.4438263690348
-9.026370614359248;2.3757645399974057
-9.016370614359248;2.3108617427048546
-9.006370614359248;2.248890917157146
-8.996370614359249;2.189646188078114
-8.986370614359249;2.1329404486464356
-8.976370614359249;2.078603267534852
-8.96637061435925;2.0264790698874275
-8.95637061435925;1.976425551296745
-8.94637061435925;1.928312290688732
-8.93637061435925;1.8820195336068364
-8.92637061435925;1.8374371219634478
-8.91637061435925;1.7944635500920085
-8.90637061435925;1.7530051300455525
-8.89637061435925;1.7129752516692036
-8.886370614359251;1.674293725124756
-8.876370614359251;1.6368861953427263
-8.866370614359251;1.6006836193853182
-8.856370614359252;1.5656217989725019
-8.846370614359252;1.5316409614952067
-8.836370614359252;1.4986853837472123
-8.826370614359252;1.4667030533784688
-8.816370614359252;1.435645363729736
-8.806370614359253;1.405466838269802
-8.796370614359253;1.376124881337671
-8.786370614359253;1.3475795523052687
-8.776370614359253;1.3197933606321448
-8.766370614359253;1.2927310795908284
-8.756370614359254;1.2663595767074005
-8.746370614359254;1.2406476591923907
-8.736370614359254;1.2155659328375843
-8.726370614359254;1.191086673028909
-8.716370614359255;1.1671837066780453
-8.706370614359255;1.1438323040086593
-8.696370614359255;1.1210090792500946
-8.686370614359255;1.0986918993939492
-8.676370614359255;1.0768598002591856
-8.666370614359256;1.0554929091910719
-8.656370614359256;1.0345723737894412
-8.646370614359256;1.0140802961238948
-8.636370614359256;0.9939996719485523
-8.626370614359256;0.9743143344778046
-8.616370614359257;0.9550089023281862
-8.606370614359257;0.9360687312693948
-8.596370614359257;0.9174798694628039
-8.586370614359257;0.8992290158957511
-8.576370614359258;0.8813034817479869
-8.566370614359258;0.8636911544507718
-8.556370614359258;0.8463804642214371
-8.546370614359258;0.829360352875871
-8.536370614359258;0.8126202447392366
-8.526370614359259;0.7961500194911879
-8.516370614359259;0.7799399867962649
-8.506370614359259;0.7639808625831529
-8.49637061435926;0.748263746848235
-8.48637061435926;0.7327801028694403
-8.47637061435926;0.7175217377260584
-8.46637061435926;0.7024807840288374
-8.45637061435926;0.6876496827725865
-8.44637061435926;0.6730211672306974
-8.43637061435926;0.6585882478174705
-8.42637061435926;0.644344197850105
-8.416370614359261;0.6302825401475546
-8.406370614359261;0.6163970344084133
-8.396370614359261;0.6026816653144743
-8.386370614359262;0.5891306313106693
-8.376370614359262;0.5757383340158979
-8.366370614359262;0.5624993682226415
-8.356370614359262;0.5494085124464004
-8.346370614359262;0.5364607199888907
-8.336370614359263;0.5236511104815423
-8.326370614359263;0.5109749618782803
-8.316370614359263;0.4984277028688008
-8.306370614359263;0.4860049056855624
-8.296370614359263;0.47370227927963776
-8.286370614359264;0.461515662842266
-8.276370614359264;0.4494410196505514
-8.266370614359264;0.4374744312172381
-8.256370614359264;0.42561209172581677
-8.246370614359265;0.41385030273349216
-8.236370614359265;0.40218546812569195
-8.226370614359265;0.3906140893068488
-8.216370614359265;0.37913276061320855
-8.206370614359265;0.3677381649342769
-8.196370614359266;0.3564270695304295
-8.186370614359266;0.345196322034928
-8.176370614359266;0.33404284662935146
-8.166370614359266;0.3229636403821045
-8.156370614359266;0.311955769740302
-8.146370614359267;0.3010163671658818
-8.136370614359267;0.29014262790736395
-8.126370614359267;0.2793318068991456
-8.116370614359267;0.26858121578068694
-8.106370614359268;0.25788822002841094
-8.096370614359268;0.2472502361934508
-8.086370614359268;0.23666472923883672
-8.076370614359268;0.22612920996999897
-8.066370614359268;0.21564123255288092
-8.056370614359269;0.20519839211394675
-8.046370614359269;0.1947983224171819
-8.036370614359269;0.18443869361287474
-8.02637061435927;0.17411721005355232
-8.01637061435927;0.16383160817253534
-8.00637061435927;0.15357965442080312
-7.99637061435927;0.14335914325803104
-7.98637061435927;0.13316789519385275
-7.97637061435927;0.12300375487554059
-7.9663706143592705;0.11286458921843691
-7.956370614359271;0.10274828557562392
-7.946370614359271;0.0926527499434211
-7.936370614359271;0.0825759051993991
-7.926370614359271;0.07251568936972834
-7.916370614359272;0.06247005392273005
-7.906370614359272;0.05243696208561576
-7.896370614359272;0.042414387181433554
-7.886370614359272;0.032400310983320635
-7.876370614359272;0.022392722083207597
-7.866370614359273;0.012389614272166819
-7.863981633974483;0.010000333346664208
-7.856370614359273;0.002388984929616022
-7.854981633974483;0.0010000003333321314
-7.854081633974483;1.0000000033065623E-4
-7.853981633974483;-2.6512111039239643E-15
-7.853881633974483;-1.0000000033552889E-4
-7.8529816339744825;-0.0010000003333367462
-7.846370614359273;-0.007611166581367206
-7.843981633974483;-0.010000333346668925
-7.836370614359273;-0.017612840515351554
-7.8263706143592735;-0.027618038345215788
-7.816370614359274;-0.03762876436487893
-7.806370614359274;-0.047647027296830916
-7.796370614359274;-0.05767484190721333
-7.786370614359274;-0.06771423063119983
-7.776370614359275;-0.07776722521148803
-7.766370614359275;-0.08783586835272177
-7.756370614359275;-0.09792221539473298
-7.746370614359275;-0.10802833600753814
-7.736370614359275;-0.11815631591108527
-7.726370614359276;-0.1283082586228303
-7.716370614359276;-0.13848628723629608
-7.706370614359276;-0.1486925462338731
-7.696370614359276;-0.15892920333720262
-7.6863706143592765;-0.1691984513986188
-7.676370614359277;-0.1795025103372523
-7.666370614359277;-0.1898436291235018
-7.656370614359277;-0.20022408781578707
-7.646370614359277;-0.2106461996536059
-7.6363706143592776;-0.2211123132111291
-7.626370614359278;-0.2316248146157462
-7.616370614359278;-0.24218612983619156
-7.606370614359278;-0.2527987270450961
-7.596370614359278;-0.2634651190610609
-7.586370614359279;-0.2741878658756171
-7.576370614359279;-0.28496957727070643
-7.566370614359279;-0.2958129155326301
-7.556370614359279;-0.30672059826875575
-7.5463706143592795;-0.3176954013335924
-7.53637061435928;-0.32874016187133426
-7.52637061435928;-0.3398577814821027
-7.51637061435928;-0.3510512295200383
-7.50637061435928;-0.3623235465313832
-7.4963706143592805;-0.3736778478415188
-7.486370614359281;-0.38511732730036413
-7.476370614359281;-0.3966452611961721
-7.466370614359281;-0.40826501234839496
-7.456370614359281;-0.4199800343910007
-7.446370614359282;-0.43179387625836335
-7.436370614359282;-0.44371018688667707
-7.426370614359282;-0.45573272014471544
-7.416370614359282;-0.46786534000871033
-7.4063706143592825;-0.48011202599715225
-7.396370614359283;-0.4924768788824332
-7.386370614359283;-0.5049641266974371
-7.376370614359283;-0.517578131056519
-7.366370614359283;-0.5303233938116896
-7.3563706143592835;-0.5432045640663907
-7.346370614359284;-0.556226445570886
-7.336370614359284;-0.5693940045251078
-7.326370614359284;-0.5827123778167587
-7.316370614359284;-0.5961868817246122
-7.306370614359285;-0.6098230211192717
-7.296370614359285;-0.6236264991961757
-7.286370614359285;-0.6376032277783907
-7.276370614359285;-0.6517593382297846
-7.266370614359285;-0.6661011930223807
-7.256370614359286;-0.6806353980053561
-7.246370614359286;-0.6953688154270304
-7.236370614359286;-0.7103085777655127
-7.226370614359286;-0.7254621024283546
-7.2163706143592865;-0.7408371073867542
-7.206370614359287;-0.75644162781548
-7.196370614359287;-0.7722840338159567
-7.186370614359287;-0.7883730493067523
-7.176370614359287;-0.8047177721732758
-7.166370614359288;-0.8213276957767829
-7.156370614359288;-0.8382127319319579
-7.146370614359288;-0.8553832354724324
-7.136370614359288;-0.8728500305348267
-7.126370614359288;-0.8906244387042294
-7.116370614359289;-0.9087183091777824
-7.106370614359289;-0.927144051118239
-7.096370614359289;-0.9459146683862505
-7.086370614359289;-0.9650437968589566
-7.0763706143592895;-0.9845457445633614
-7.06637061435929;-1.0044355348762983
-7.05637061435929;-1.02472895306887
-7.04637061435929;-1.045442596502328
-7.03637061435929;-1.0665939288149926
-7.026370614359291;-1.0882013384762523
-7.016370614359291;-1.1102842021250274
-7.006370614359291;-1.1328629531556922
-6.996370614359291;-1.1559591560669475
-6.986370614359291;-1.179595587147427
-6.976370614359292;-1.2037963221381545
-6.966370614359292;-1.2285868315868935
-6.956370614359292;-1.2539940846944055
-6.946370614359292;-1.2800466625491507
-6.9363706143592925;-1.3067748817566867
-6.926370614359293;-1.3342109295953148
-6.916370614359293;-1.362389011972329
-6.906370614359293;-1.3913455156189134
-6.896370614359293;-1.4211191861493018
-6.8863706143592935;-1.451751323825423
-6.876370614359294;-1.483285999116566
-6.866370614359294;-1.5157702904302128
-6.856370614359294;-1.549254546721879
-6.846370614359294;-1.5837926780763445
-6.836370614359295;-1.6194424777999772
-6.826370614359295;-1.6562659800850832
-6.816370614359295;-1.6943298579165653
-6.806370614359295;-1.7337058666052818
-6.7963706143592955;-1.7744713391718778
-6.786370614359296;-1.8167097407943227
-6.776370614359296;-1.8605112907024888
-6.766370614359296;-1.9059736612910805
-6.756370614359296;-1.9532027658742317
-6.7463706143592965;-2.002313648478117
-6.736370614359297;-2.053431491432678
-6.726370614359297;-2.106692759368719
-6.716370614359297;-2.162246501662705
-6.706370614359297;-2.2202558395385754
-6.696370614359298;-2.280899669110478
-6.686370614359298;-2.3443746178576315
-6.676370614359298;-2.4108972996507725
-6.666370614359298;-2.4807069228694325
-6.656370614359298;-2.5540683178410633
-6.646370614359299;-2.6312754644216896
-6.636370614359299;-2.712655618844498
-6.626370614359299;-2.7985741620699502
-6.616370614359299;-2.8894403212202113
-6.6063706143592995;-2.9857139532028105
-6.5963706143593;-3.0879136279334016
-6.5863706143593;-3.1966263112116775
-6.5763706143593;-3.3125190291786453
-6.5663706143593;-3.4363530041784935
-6.556370614359301;-3.569000895288723
-6.546370614359301;-3.7114679692746138
-6.536370614359301;-3.8649182886409057
-6.526370614359301;-4.03070736093451
-6.516370614359301;-4.21042318890368
-6.506370614359302;-4.405938356364551
-6.496370614359302;-4.61947677338098
-6.486370614359302;-4.853700131083236
-6.476370614359302;-5.111821207842268
-6.4663706143593025;-5.397754287420005
-6.456370614359303;-5.716317689434882
-6.446370614359303;-6.073510766251093
-6.436370614359303;-6.476899394683711
-6.426370614359303;-6.936163003137179
-6.416370614359304;-7.463888034535885
-6.406370614359304;-8.076747882084163
-6.396370614359304;-8.797308313844153
-6.386370614359304;-9.65688271221497
-6.376370614359304;-10.700225740223344
-6.366370614359305;-11.993612461152289
-6.356370614359305;-13.639541016843307
-6.346370614359305;-15.80539679065299
-6.336370614359305;-18.78445350455624
-6.3263706143593055;-23.141626887521547
-6.316370614359306;-30.122755212979442
-6.306370614359306;-43.123034759545696
-6.296370614359306;-75.83759975582397
-6.293185307179586;-99.99666664444631
-6.286370614359306;-313.9404024527941
-6.284185307179587;-999.9996666663103
-6.283285307179586;-9999.999966689968
-6.283185307179586;undefined
-6.2830853071795865;9999.999964690825
-6.282185307179586;999.9996666533174
-6.2763706143593065;146.73948574174204
-6.2731853071795864;99.99666664426616
-6.266370614359307;59.466192114103805
-6.256370614359307;37.284048685291566
-6.246370614359307;27.150795205179385
-6.236370614359307;21.345207979648652
-6.226370614359308;17.58213851076733
-6.216370614359308;14.944489708312963
-6.206370614359308;12.992727782814994
-6.196370614359308;11.489834736092918
-6.1863706143593085;10.296718972159455
-6.176370614359309;9.326375909488327
-6.166370614359309;8.521593262118323
-6.156370614359309;7.843204650024041
-6.146370614359309;7.263494581458872
-6.1363706143593095;6.762298676842684
-6.12637061435931;6.324596014081044
-6.11637061435931;5.93896746043022
-6.10637061435931;5.596577151423142
-6.09637061435931;5.290481092149333
-6.086370614359311;5.015146535087236
-6.076370614359311;4.766110793520925
-6.066370614359311;4.539734472884032
-6.056370614359311;4.333019980579635
-6.0463706143593114;4.143476018627729
-6.036370614359312;3.969015017784673
-6.026370614359312;3.807874534275561
-6.016370614359312;3.6585563224442326
-6.006370614359312;3.519778613489927
-5.9963706143593125;3.390438377215195
-5.986370614359313;3.269581212416149
-5.976370614359313;3.1563771254352533
-5.966370614359313;3.0501008958900524
-5.956370614359313;2.950116047058478
-5.946370614359314;2.8558616717644347
-5.936370614359314;2.7668415374211675
-5.926370614359314;2.682615023103633
-5.916370614359314;2.6027895390423703
-5.906370614359314;2.527014153150978
-5.896370614359315;2.4549742061575954
-5.886370614359315;2.3863867409441686
-5.876370614359315;2.320996605995282
-5.866370614359315;2.2585731197452965
-5.8563706143593155;2.1989072038342377
-5.846370614359316;2.141808910127943
-5.836370614359316;2.0871052798146295
-5.826370614359316;2.0346384836914866
-5.816370614359316;1.9842642014761707
-5.806370614359317;1.9358502050524944
-5.796370614359317;1.8892751163258052
-5.786370614359317;1.844427315086469
-5.776370614359317;1.8012039761621448
-5.766370614359317;1.7595102183471207
-5.756370614359318;1.7192583502566934
-5.746370614359318;1.6803672004673595
-5.736370614359318;1.6427615211530098
-5.726370614359318;1.6063714559771636
-5.7163706143593185;1.5711320643062543
-5.706370614359319;1.5369828949081914
-5.696370614359319;1.5038676032340907
-5.686370614359319;1.4717336071696043
-5.676370614359319;1.4405317768202393
-5.6663706143593195;1.4102161544658134
-5.65637061435932;1.3807437013164394
-5.64637061435932;1.3520740681228762
-5.63637061435932;1.3241693870601703
-5.62637061435932;1.2969940826166662
-5.616370614359321;1.2705146994934622
-5.606370614359321;1.244699745754892
-5.596370614359321;1.2195195496751843
-5.586370614359321;1.1949461289056156
-5.5763706143593215;1.1709530707415354
-5.566370614359322;1.147515422405508
-5.556370614359322;1.1246095903811968
-5.546370614359322;1.1022132479387061
-5.536370614359322;1.080305250082651
-5.5263706143593225;1.0588655552368493
-5.516370614359323;1.037875153050106
-5.506370614359323;1.0173159977714785
-5.496370614359323;0.9971709466994018
-5.486370614359323;0.9774237032585176
-5.476370614359324;0.958058764302803
-5.466370614359324;0.9390613712824025
-5.456370614359324;0.9204174649468585
-5.446370614359324;0.9021136432889014
-5.4363706143593244;0.8841371224604484
-5.426370614359325;0.8664757004179603
-5.416370614359325;0.8491177230764636
-5.406370614359325;0.8320520527716858
-5.396370614359325;0.8152680388480039
-5.3863706143593255;0.7987554902058548
-5.376370614359326;0.7825046496572987
-5.366370614359326;0.7665061699513093
-5.356370614359326;0.7507510913424023
-5.346370614359326;0.7352308205871517
-5.336370614359327;0.7199371112625975
-5.326370614359327;0.704862045309658
-5.316370614359327;0.6899980157125528
-5.306370614359327;0.6753377102324837
-5.296370614359327;0.6608740961205423
-5.286370614359328;0.6466004057407375
-5.276370614359328;0.6325101230395951
-5.266370614359328;0.6185969708036128
-5.256370614359328;0.6048548986506737
-5.2463706143593285;0.5912780717053993
-5.236370614359329;0.5778608599123967
-5.226370614359329;0.564597827944775
-5.216370614359329;0.5514837256685248
-5.206370614359329;0.5385134791261812
-5.19637061435933;0.52568218200596
-5.18637061435933;0.5129850875649773
-5.17637061435933;0.5004176009774006
