x;system
-5.15637061435933;22056.00443451148
-5.146370614359331;27014.2087142553
-5.136370614359331;33314.79422936013
-5.126370614359331;41380.15630331682
-5.116370614359331;51783.95084663293
-5.1063706143593315;65311.95117551378
-5.096370614359332;83050.16378496529
-5.086370614359332;106513.70554006807
-5.076370614359332;137837.30346695925
-5.066370614359332;180060.03194991816
-5.0563706143593325;237555.91813839984
-5.046370614359333;316693.23101270676
-5.036370614359333;426857.14463504724
-5.026370614359333;582058.0698640541
-5.016370614359333;803498.2677165584
-5.006370614359334;1123731.6873726065
-4.996370614359334;1593518.073494915
-4.986370614359334;2293316.5256523783
-4.976370614359334;3352923.9571348038
-4.9663706143593345;4985711.343372814
-4.956370614359335;7549610.099544231
-4.946370614359335;1.1658301911317185E7
-4.936370614359335;1.838908725318314E7
-4.926370614359335;2.9682198087388907E7
-4.9163706143593355;4.913087561512406E7
-4.906370614359336;8.359586229625982E7
-4.896370614359336;1.4662333074527615E8
-4.886370614359336;2.659682890060093E8
-4.876370614359336;5.008852747408873E8
-4.866370614359337;9.838248749598873E8
-4.856370614359337;2.0265596869482534E9
-4.846370614359337;4.4072854395323305E9
-4.836370614359337;1.02032647665939E10
-4.8263706143593375;2.540713674554799E10
-4.816370614359338;6.895302151630185E10
-4.806370614359338;2.0749480145297086E11
-4.796370614359338;7.084719082182307E11
-4.786370614359338;2.8334966321034595E12
-4.7763706143593385;1.3895620973389803E13
-4.766370614359339;8.95458873946765E13
-4.756370614359339;8.481967049038144E14
-4.746370614359339;1.4420762261069894E16
-4.736370614359339;6.647613057223411E17
-4.72637061435934;2.507931029988264E20
-4.7223889803846895;1.0005334820290967E22
-4.71637061435934;2.5081993538641993E26
-4.71338898038469;1.0000053333445198E33
-4.712488980384689;1.0000000533589565E44
-4.71238898038469;undefined
-4.71228898038469;-1.0000000511599042E44
-4.711388980384689;-1.000005333201581E33
-4.70637061435934;-2.665749444872904E24
-4.70238898038469;-1.0005334820092817E22
-4.69637061435934;-5.620746409940623E19
-4.68637061435934;-2.7132381077241546E17
-4.676370614359341;-7.607488416938277E15
-4.666370614359341;-5.160160301229434E14
-4.656370614359341;-5.965356980299166E13
-4.646370614359341;-9.857981225699041E12
-4.6363706143593415;-2.1051865375494202E12
-4.626370614359342;-5.453188354908981E11
-4.616370614359342;-1.6424080391574908E11
-4.606370614359342;-5.583128277698738E10
-4.596370614359342;-2.096205983562436E10
-4.586370614359343;-8.552283285192517E9
-4.576370614359343;-3.744347818061942E9
-4.566370614359343;-1.7419330779241445E9
-4.556370614359343;-8.543109118419822E8
-4.546370614359343;-4.388724131693129E8
-4.536370614359344;-2.3490791011709574E8
-4.526370614359344;-1.3042932162064813E8
-4.516370614359344;-7.484352155938515E7
-4.506370614359344;-4.424452498993504E7
-4.4963706143593445;-2.68727501900697E7
-4.486370614359345;-1.6729899603548346E7
-4.476370614359345;-1.0654112369386394E7
-4.466370614359345;-6928012.801648864
-4.456370614359345;-4592882.800310262
-4.4463706143593456;-3099873.2014184734
-4.436370614359346;-2127395.2621898144
-4.426370614359346;-1482926.4099501523
-4.416370614359346;-1048888.6445566746
-4.406370614359346;-752128.3002398323
-4.396370614359347;-546335.3238337511
-4.386370614359347;-401713.542725548
-4.376370614359347;-298797.9318114442
-4.366370614359347;-224689.296034292
-4.3563706143593475;-170723.54546815134
-4.346370614359348;-131006.72252395323
-4.336370614359348;-101480.81209976612
-4.326370614359348;-79319.85063464809
-4.316370614359348;-62534.48705596922
-4.3063706143593485;-49709.86041502193
-4.296370614359349;-39829.82327969177
-4.286370614359349;-32157.762570309897
-4.276370614359349;-26154.94314576147
-4.266370614359349;-21423.99898063935
-4.25637061435935;-17669.453024775066
-4.24637061435935;-14669.882164986628
-4.23637061435935;-12258.121001644944
-4.22637061435935;-10307.065121575266
-4.2163706143593505;-8719.408492315084
-4.206370614359351;-7420.167830313015
-4.196370614359351;-6351.19699691383
-4.186370614359351;-5467.133222190831
-4.176370614359351;-4732.381100182627
-4.1663706143593515;-4118.85407134914
-4.156370614359352;-3604.272585366522
-4.146370614359352;-3170.8740775142433
-4.136370614359352;-2804.429554250744
-4.126370614359352;-2493.4899056650574
-4.116370614359353;-2228.805430117199
-4.106370614359353;-2002.876809150034
-4.096370614359353;-1809.6065393313395
-4.086370614359353;-1644.0277600498341
-4.076370614359353;-1502.093331535789
-4.066370614359354;-1380.5125142605118
-4.056370614359354;-1276.6261374649189
-4.046370614359354;-1188.3141055603548
-4.036370614359354;-1113.9318590955056
-4.0263706143593545;-1052.2754637974556
-4.016370614359355;-1002.5791149467254
-4.006370614359355;-964.5554709908215
-3.996370614359355;-938.5014721853707
-3.9863706143593554;-925.5173938240298
-3.9763706143593556;-927.9432553271018
-3.966370614359356;-950.2561437259291
-3.956370614359356;-1001.0587569367049
-3.946370614359356;-1098.0323941573329
-3.9363706143593564;-1282.6221779526545
-3.9263706143593566;-1677.4700086268754
-3.916370614359357;-2868.104374028018
-3.906370614359357;-42686.03217828209
-3.8963706143593573;2524.20774820232
-3.8863706143593575;1075.1573805700702
-3.8763706143593577;624.0233718223951
-3.866370614359358;409.397436440937
-3.856370614359358;286.86602388492196
-3.8463706143593583;209.38644730780285
-3.8363706143593586;157.09611770616723
-3.8263706143593588;120.18344937086606
-3.816370614359359;93.25952206490969
-3.806370614359359;73.12885500028452
-3.7963706143593594;57.78366908608367
-3.7863706143593596;45.90409066047946
-3.77637061435936;36.590477214403634
-3.76637061435936;29.211229977907408
-3.7563706143593603;23.311933265119176
-3.7463706143593605;18.558853433479857
-3.7363706143593607;14.702572646394792
-3.726370614359361;11.553880755668619
-3.716370614359361;8.967379194204288
-3.7063706143593613;6.830077402082992
-3.6963706143593615;5.053303372400357
-3.6863706143593618;3.566863543383865
-3.676370614359362;2.3147598637939275
-3.666370614359362;1.2520041480308168
-3.6563706143593624;0.3422181091229364
-3.6463706143593626;-0.4441958715599905
-3.636370614359363;-1.131463932893391
-3.626370614359363;-1.7395371306402607
-3.6163706143593632;-2.284952444965171
-3.6063706143593635;-2.7815149993929125
-3.5963706143593637;-3.2408434024105297
-3.586370614359364;-3.672809627097721
-3.576370614359364;-4.085897266333669
-3.5663706143593643;-4.487496482151326
-3.5563706143593645;-4.884149922180581
-3.5463706143593647;-5.281760901034542
-3.536370614359365;-5.6857729611651875
-3.526370614359365;-6.101328342994565
-3.5163706143593654;-6.533411775476945
-3.5063706143593656;-6.986985257282179
-3.496370614359366;-7.4671190809622905
-3.486370614359366;-7.979124230897447
-3.4763706143593662;-8.528691458697994
-3.4663706143593664;-9.122042830516508
-3.4563706143593667;-9.76610240157869
-3.446370614359367;-10.468693992186104
-3.436370614359367;-11.23877595238196
-3.4263706143593673;-12.086725512476
-3.4163706143593675;-13.024689123986988
-3.4063706143593677;-14.067020544612571
-3.396370614359368;-15.230835973496896
-3.386370614359368;-16.53672629553654
-3.3763706143593684;-18.0096819642365
-3.3663706143593686;-19.680308590132448
-3.356370614359369;-21.586444597155
-3.346370614359369;-23.775342267842554
-3.336370614359369;-26.306649751600318
-3.3263706143593694;-29.25655020435744
-3.3163706143593696;-32.72360251856456
-3.30637061435937;-36.83713392739905
-3.29637061435937;-41.7695441569609
-3.2863706143593703;-47.75475335175678
-3.2763706143593705;-55.11656821726198
-3.2663706143593707;-64.31356470418827
-3.256370614359371;-76.01246808094403
-3.246370614359371;-91.21275439593398
-3.2363706143593713;-111.46781706494774
-3.2263706143593716;-139.2987564728959
-3.2163706143593718;-179.01941740215014
-3.206370614359372;-238.51591338864282
-3.196370614359372;-333.4879454916691
-3.1863706143593724;-498.9807018313342
-3.1763706143593726;-827.0473213637689
-3.166370614359373;-1629.0880143305346
-3.156370614359373;-4579.307355017827
-3.151592653589793;-10000.31334034942
-3.1463706143593733;-43804.43176043986
-3.142592653589793;-1000000.3313390514
-3.1416926535897933;-1.0000000033737946E8
-3.141592653589793;undefined
-3.141492653589793;-1.0000000032798493E8
-3.1405926535897932;-1000000.335329105
-3.1363706143593735;-36671.08933718877
-3.1315926535897933;-10000.35333967331
-3.1263706143593737;-4316.09438448625
-3.116370614359374;-1572.3369937114392
-3.106370614359374;-806.470597186972
-3.0963706143593743;-489.41359129628637
-3.0863706143593745;-328.36938064666396
-3.0763706143593748;-235.54158773920932
-3.066370614359375;-177.21384418508165
-3.056370614359375;-138.19211972092037
-3.0463706143593754;-110.81134215839528
-3.0363706143593756;-90.86476767158703
-3.026370614359376;-75.88749518151901
-3.016370614359376;-64.35755891299283
-3.0063706143593762;-55.29399710342136
-2.9963706143593765;-48.04147577049104
-2.9863706143593767;-42.14869104042651
-2.976370614359377;-37.29662876172269
-2.966370614359377;-33.25461674882939
-2.9563706143593773;-29.85251227697369
-2.9463706143593775;-26.96259312285799
-2.9363706143593777;-24.487467253678822
-2.926370614359378;-22.35181889571825
-2.916370614359378;-20.496660122475884
-2.9063706143593784;-18.87525480600361
-2.8963706143593786;-17.45018094116392
-2.886370614359379;-16.191181745651647
-2.876370614359379;-15.07357219768788
-2.8663706143593792;-14.077042500474425
-2.8563706143593794;-13.18474903736629
-2.8463706143593797;-12.382616126034845
-2.83637061435938;-11.658794075920662
-2.82637061435938;-11.00323431905472
-2.8163706143593803;-10.407353024535505
-2.8063706143593805;-9.8637621140489
-2.7963706143593807;-9.366051951031954
-2.786370614359381;-8.90861383384888
-2.776370614359381;-8.486493225528424
-2.7663706143593814;-8.095266701330639
-2.7563706143593816;-7.730937099207218
-2.746370614359382;-7.38984246238731
-2.736370614359382;-7.068575169735419
-2.726370614359382;-6.763908229863665
-2.7163706143593824;-6.472726119608373
-2.7063706143593826;-6.191957811476936
-2.696370614359383;-5.918509781926528
-2.686370614359383;-5.6491968383726014
-2.6763706143593833;-5.380668556715651
-2.6663706143593835;-5.109328986889519
-2.6563706143593837;-4.831247061267844
-2.646370614359384;-4.542054826015665
-2.636370614359384;-4.2368302020061765
-2.6263706143593843;-3.909960460700055
-2.6163706143593846;-3.554981960611009
-2.6063706143593848;-3.16439092000599
-2.596370614359385;-2.729419090122237
-2.586370614359385;-2.2397671316833785
-2.5763706143593854;-1.6832872825259395
-2.5663706143593856;-1.045605542013365
-2.556370614359386;-0.3096721106412019
-2.546370614359386;0.5447727431993332
-2.5363706143593863;1.5418317819461063
-2.5263706143593865;2.710198688582236
-2.5163706143593867;4.084037678127911
-2.506370614359387;5.704012258843255
-2.496370614359387;7.618480076584817
-2.4863706143593873;9.884868790036334
-2.4763706143593875;12.571243832944724
-2.4663706143593878;15.758072020053858
-2.456370614359388;19.540174530735946
-2.446370614359388;24.02884827328454
-2.4363706143593884;29.35411577885516
-2.4263706143593886;35.66704110805731
-2.416370614359389;43.1420244799349
-2.406370614359389;51.97896488130241
-2.3963706143593893;62.40516340324038
-2.3863706143593895;74.67683846485258
-2.3763706143593897;89.08014732717866
-2.36637061435939;105.9316667831333
-2.35637061435939;125.57838793097523
-2.3463706143593903;148.397428021099
-2.3363706143593905;174.7958493376825
-2.3263706143593907;205.21118144778455
-2.316370614359391;240.11343778411248
-2.306370614359391;280.0095631726892
-2.2963706143593914;325.451312704554
-2.2863706143593916;377.0475286714029
-2.276370614359392;435.48166342824993
-2.266370614359392;501.53523530428214
-2.2563706143593922;576.1177691720641
-2.2463706143593924;660.3037381503823
-2.2363706143593927;755.3771530629049
-2.226370614359393;862.8847833422958
-2.216370614359393;984.6995530844113
-2.2063706143593933;1123.0964383537112
-2.1963706143593935;1280.844195974464
-2.1863706143593937;1461.3174976061753
-2.176370614359394;1668.6355777495894
-2.166370614359394;1907.8354285605255
-2.1563706143593944;2185.090042320177
-2.1463706143593946;2507.9854366864665
-2.136370614359395;2885.874507569289
-2.126370614359395;3330.331565095295
-2.116370614359395;3855.7393079908675
-2.1063706143593954;4480.050802402374
-2.0963706143593956;5225.78391211485
-2.086370614359396;6121.326230277884
-2.076370614359396;7202.657261935922
-2.0663706143593963;8515.634840345385
-2.0563706143593965;10119.04954713641
-2.0463706143593967;12088.73162979065
-2.036370614359397;14523.110516866427
-2.026370614359397;17550.7938887818
-2.0163706143593974;21340.976050209403
-2.0063706143593976;26117.84162071116
-1.9963706143593976;32180.657982854136
-1.9863706143593975;39932.037934062515
-1.9763706143593975;49918.04268366667
-1.9663706143593975;62885.60654722649
-1.9563706143593975;79865.55355487939
-1.9463706143593975;102293.81792262838
-1.9363706143593975;132190.31801631537
-1.9263706143593975;172425.833175852
-1.9163706143593975;227124.83045962153
-1.9063706143593975;302280.98362621816
-1.8963706143593975;406709.91583186
-1.8863706143593975;553544.203131859
-1.8763706143593974;762613.4561096195
-1.8663706143593974;1064292.081960504
-1.8563706143593974;1505822.1255676518
-1.8463706143593974;2161885.5186766363
-1.8363706143593974;3152612.902107997
-1.8263706143593974;4674875.614383145
-1.8163706143593974;7057830.298693252
-1.8063706143593974;1.0863801520895258E7
-1.7963706143593974;1.7076104162733257E7
-1.7863706143593974;2.7458235434698343E7
-1.7763706143593974;4.526111177685732E7
-1.7663706143593974;7.666058984553067E7
-1.7563706143593973;1.3378295947900714E8
-1.7463706143593973;2.4132158323365152E8
-1.7363706143593973;4.5163475855438286E8
-1.7263706143593973;8.808631632558485E8
-1.7163706143593973;1.8000295001399975E9
-1.7063706143593973;3.878977378990723E9
-1.6963706143593973;8.885588175443155E9
-1.6863706143593973;2.185321973823432E10
-1.6763706143593973;5.8440195323591515E10
-1.6663706143593973;1.7275441186103705E11
-1.6563706143593973;5.77032820254803E11
-1.6463706143593972;2.244520533051014E12
-1.6363706143593972;1.0614403153323137E13
-1.6263706143593972;6.50943701982167E13
-1.6163706143593972;5.739754238718899E14
-1.6063706143593972;8.718331753843621E15
-1.5963706143593972;3.278506545441968E17
-1.5863706143593972;7.6572311491786E19
-1.5807963267948966;1.000533482032183E22
-1.5763706143593972;6.194252586195761E24
-1.5717963267948964;1.0000053333792824E33
-1.5708963267948965;1.0000000536278225E44
-1.5707963267948966;undefined
-1.5706963267948966;-1.0000000530918305E44
-1.5697963267948967;-1.0000053333245837E33
-1.5663706143593972;-7.838451179557005E25
-1.5607963267948965;-1.0005334820270062E22
-1.5563706143593972;-1.7781649552087296E20
-1.5463706143593972;-5.433283474045509E17
-1.5363706143593971;-1.2503544127535048E16
-1.5263706143593971;-7.596160039643191E14
-1.5163706143593971;-8.184990310774523E13
-1.5063706143593971;-1.2881523881331629E13
-1.496370614359397;-2.6539068060290225E12
-1.486370614359397;-6.688082581405055E11
-1.476370614359397;-1.970976395013461E11
-1.466370614359397;-6.582781648852424E10
-1.456370614359397;-2.4356530249862E10
-1.446370614359397;-9.815568286882751E9
-1.436370614359397;-4.252470714995268E9
-1.426370614359397;-1.9604108833282657E9
-1.416370614359397;-9.538523873635364E8
-1.406370614359397;-4.865881157895225E8
-1.396370614359397;-2.5883160091321215E8
-1.386370614359397;-1.4291404556608E8
-1.376370614359397;-8.159693782038075E7
-1.366370614359397;-4.801798931402686E7
-1.356370614359397;-2.9044074688261494E7
-1.346370614359397;-1.801326487135845E7
-1.336370614359397;-1.1431498796388028E7
-1.326370614359397;-7409657.766428673
-1.316370614359397;-4897577.809895211
-1.306370614359397;-3296382.6424741237
-1.296370614359397;-2256423.998706963
-1.286370614359397;-1569073.878927162
-1.276370614359397;-1107310.2812723028
-1.266370614359397;-792330.3765152488
-1.256370614359397;-574381.5962309529
-1.2463706143593969;-421533.2065471411
-1.2363706143593969;-312974.9099654992
-1.2263706143593969;-234946.6114411176
-1.2163706143593969;-178225.30463175196
-1.2063706143593969;-136549.20981929314
-1.1963706143593968;-105615.12274298994
-1.1863706143593968;-82431.64007302596
-1.1763706143593968;-64896.4880692535
-1.1663706143593968;-51516.88119736003
-1.1563706143593968;-41222.33571434822
-1.1463706143593968;-33237.97215251232
-1.1363706143593968;-26997.84938378099
-1.1263706143593968;-22085.082368219937
-1.1163706143593968;-18190.0672480367
-1.1063706143593968;-15081.070138297706
-1.0963706143593968;-12583.338230980124
-1.0863706143593967;-10564.138811395855
-1.0763706143593967;-8921.957500727776
-1.0663706143593967;-7578.639103075964
-1.0563706143593967;-6473.626966378039
-1.0463706143593967;-5559.710385088703
-1.0363706143593967;-4799.863709097341
-1.0263706143593967;-4164.881366898229
-1.0163706143593967;-3631.597113123063
-1.0063706143593967;-3181.534933077804
-0.9963706143593967;-2799.8809035949325
-0.9863706143593967;-2474.6951669542127
-0.9763706143593966;-2196.3046146236475
-0.9663706143593966;-1956.8323774749115
-0.9563706143593966;-1749.8315000665928
-0.9463706143593966;-1569.9984425224377
-0.9363706143593966;-1412.9481518994194
-0.9263706143593966;-1275.036975065564
-0.9163706143593966;-1153.2230714838095
-0.9063706143593966;-1044.956526022745
-0.8963706143593966;-948.0932658699688
-0.8863706143593966;-860.8282890376056
-0.8763706143593966;-781.644699055593
-0.8663706143593966;-709.2756580477038
-0.8563706143593965;-642.6766472971685
-0.8463706143593965;-581.005398932152
-0.8363706143593965;-523.6066176956143
-0.8263706143593965;-469.9983101346315
-0.8163706143593965;-419.8564317352277
-0.8063706143593965;-372.9949481344396
-0.7963706143593965;-329.33951135918926
-0.7863706143593965;-288.89476908315766
-0.7763706143593965;-251.70749442874802
-0.7663706143593965;-217.82957788392972
-0.7563706143593965;-187.2857447887495
-0.7463706143593964;-160.05025625241606
-0.7363706143593964;-136.03499346160646
-0.7263706143593964;-115.08890092568092
-0.7163706143593964;-97.0066246048308
-0.7063706143593964;-81.54294051237797
-0.6963706143593964;-68.42939036526269
-0.6863706143593964;-57.39018420735846
-0.6763706143593964;-48.15547138919778
-0.6663706143593964;-40.47112922960528
-0.6563706143593964;-34.105032606675586
-0.6463706143593964;-28.85026909907791
-0.6363706143593963;-24.52598591876924
-0.6263706143593963;-20.97657867385911
-0.6163706143593963;-18.069843551832065
-0.6063706143593963;-15.694580438838813
-0.5963706143593963;-13.757997119362788
-0.5863706143593963;-12.18314578545412
-0.5763706143593963;-10.906530338651912
-0.5663706143593963;-9.875956082276131
-0.5563706143593963;-9.048648379585682
-0.5463706143593963;-8.389638642369357
-0.5363706143593963;-7.870399866175466
-0.5263706143593962;-7.467705945444876
-0.5163706143593962;-7.162686241782065
-0.5063706143593962;-6.94004724990592
-0.4963706143593962;-6.787435294029124
-0.4863706143593962;-6.694917079760005
-0.4763706143593962;-6.6545580632483885
-0.4663706143593962;-6.66008165832833
-0.4563706143593962;-6.706595116379307
-0.4463706143593962;-6.790370411383339
-0.43637061435939617;-6.908670630451232
-0.42637061435939616;-7.059614226394862
-0.41637061435939615;-7.242071068723881
-0.40637061435939614;-7.4555855749294455
-0.39637061435939613;-7.700323359324627
-0.3863706143593961;-7.9770388459246035
-0.3763706143593961;-8.287062197755219
-0.3663706143593961;-8.63230476003243
-0.3563706143593961;-9.015283042381311
-0.3463706143593961;-9.439162122564806
-0.3363706143593961;-9.907820294643281
-0.32637061435939607;-10.42593787284282
-0.31637061435939606;-10.99911438093976
-0.30637061435939605;-11.634020014438903
-0.29637061435939605;-12.33858940756529
-0.28637061435939604;-13.12226857631845
-0.276370614359396;-13.996329737718561
-0.266370614359396;-14.974273951458057
-0.256370614359396;-16.072348822385102
-0.246370614359396;-17.31021877969667
-0.236370614359396;-18.711840135119136
-0.22637061435939598;-20.3066144104174
-0.21637061435939597;-22.13092474834143
-0.20637061435939597;-24.23020705579234
-0.19637061435939596;-26.661778773390356
-0.18637061435939595;-29.498758594491296
-0.17637061435939594;-32.8355851569109
-0.16637061435939593;-36.79592538815163
-0.15637061435939592;-41.54423199828089
-0.1463706143593959;-47.303008901664825
-0.1363706143593959;-54.37924867303036
-0.1263706143593959;-63.20606414553358
-0.1163706143593959;-74.41037913914259
-0.1063706143593959;-88.92713438240057
-0.09637061435939591;-108.20047618022534
-0.08637061435939591;-134.5567825040492
-0.07637061435939592;-171.9402789185405
-0.06637061435939592;-227.47803612760953
-0.05637061435939592;-315.14458626026243
-0.04637061435939592;-465.4918790110293
-0.03637061435939592;-756.3659910482446
-0.026370614359395916;-1438.3881632617802
-0.016370614359395914;-3731.7509419135
-0.01;-10000.353339676793
-0.006370614359395914;-24640.15681707889
-0.001;-1000000.3353333997
-1.0E-4;-1.0000000033353332E8
0.0;undefined
9.0E-4;-0.595154039842272
0.001;-0.6354509756714273
0.0011;-0.672977765883664
0.002;-0.9346201620281263
0.009000000000000001;-1.8866020564588433
0.0099;-1.9678325482126482
0.01;-1.9765941704175207
0.0101;-1.9853063663057775
0.011;-2.0616242592845704
0.02;-2.6894807941992833
0.05;-4.13815585870549
0.09000000000000001;-5.647930572662706
0.099;-5.965053418994532
0.0999;-5.996528818194322
0.1;-6.000023754655848
0.10010000000000001;-6.003518231873988
0.101;-6.034948162318783
0.11;-6.347487312377917
0.15000000000000002;-7.719852046314385
0.2;-9.46561736463677
0.25;-11.318708359861587
0.3;-13.342696559146631
0.35;-15.602419192624966
0.39999999999999997;-18.174451697596023
0.44999999999999996;-21.157171328406562
0.49999999999999994;-24.68425213354369
0.5499999999999999;-28.94585647935248
0.6;-34.224990243940745
0.65;-40.96456841534273
0.7000000000000001;-49.901243030232095
0.7500000000000001;-62.35960398939896
0.8000000000000002;-80.98750663925225
0.8500000000000002;-111.96190205470226
0.9000000000000002;-173.8120036500563
0.9500000000000003;-359.18123909359554
0.99;-1841.531154101951
0.999;-18517.265297538786
0.9999;undefined
1.0;undefined
1.0000000000000002;undefined
1.0001;undefined
1.001;18539.887547879287
1.01;1864.1535573081144
1.0500000000000003;381.80735235762563
1.1000000000000003;196.44976283244813
1.1500000000000004;134.6192485606367
1.2000000000000004;103.67265680638596
1.2500000000000004;85.08117746689356
1.3000000000000005;72.66841188637717
1.3500000000000005;63.787236703500746
1.4000000000000006;57.11401763609594
1.4500000000000006;51.91334585595859
1.5000000000000007;47.74393140614445
1.5500000000000007;44.324917550603544
1.6000000000000008;41.469037315739364
1.6500000000000008;39.04662037524417
1.7000000000000008;36.96502518164615
1.7500000000000009;35.15629795259901
1.800000000000001;33.56945930635633
1.850000000000001;32.16551307697255
1.900000000000001;30.91411870978941
1.950000000000001;29.791314359539236
1.99;28.972638772277264
1.999;28.797224113434876
1.9999;28.779851388875077
2.0;28.77792296118522
2.000000000000001;28.777922961185208
2.0001;28.77599490809366
2.001;28.758659268802745
2.01;28.58695350419825
2.0500000000000007;27.858413628846243
2.1000000000000005;27.020073515909093
2.1500000000000004;26.25239565651796
2.2;25.546619800635288
2.25;24.895383409984394
2.3;24.292453160765035
2.3499999999999996;23.732516084770733
2.3999999999999995;23.211015442406687
2.4499999999999993;22.724020532910536
2.499999999999999;22.26812252523757
2.549999999999999;21.840350435846766
2.5999999999999988;21.438102847802234
2.6499999999999986;21.05909203342912
2.6999999999999984;20.701297927994432
2.7499999999999982;20.362929985161117
2.799999999999998;20.042395382458803
2.849999999999998;19.738272376142685
2.8999999999999977;19.449287857473532
2.9499999999999975;19.174298356831596
2.9999999999999973;18.91227389277668
3.049999999999997;18.662284180705132
3.099999999999997;18.42348680820216
3.149999999999997;18.195117057228067
3.1999999999999966;17.97647911140177
3.2499999999999964;17.766938433166136
3.2999999999999963;17.565915133011764
3.349999999999996;17.372878183180436
3.399999999999996;17.18734035286599
3.4499999999999957;17.008853761980074
3.4999999999999956;16.837005967002508
3.5499999999999954;16.671416506011333
3.599999999999995;16.51173384116567
3.649999999999995;16.357632646246806
3.699999999999995;16.20881139460451
3.7499999999999947;16.06499020934257
3.7999999999999945;15.92590894303439
3.8499999999999943;15.791325458835585
3.899999999999994;15.661014088735106
3.949999999999994;15.534764247981444
3.999999999999994;15.412379187503129
4.049999999999994;15.293674868522446
4.099999999999993;15.178478945606859
4.149999999999993;15.06662984613857
4.199999999999993;14.957975935680736
4.249999999999993;14.85237476002216
4.299999999999993;14.749692355788486
4.3499999999999925;14.649802622473935
4.399999999999992;14.552586749598134
4.449999999999992;14.457932693405125
4.499999999999992;14.365734698172416
4.549999999999992;14.275892857745045
4.599999999999992;14.188312713394794
4.6499999999999915;14.102904884537987
4.699999999999991;14.01958472921335
4.749999999999991;13.938272031550339
4.799999999999991;13.858890713755844
4.849999999999991;13.78136857039727
4.899999999999991;13.705637022987121
4.94999999999999;13.631630893081548
4.99;13.573626531411117
4.999;13.560719131014135
4.9999;13.559431257268658
4.99999999999999;13.559288192278316
5.0;13.559288192278304
5.0001;13.559145133704757
5.001;13.5578578952232
5.01;13.545014021590076
5.04999999999999;13.488549927657816
5.09999999999999;13.419359921358602
5.14999999999999;13.351664643099403
5.1999999999999895;13.285413054571398
5.249999999999989;13.220556464731919
5.299999999999989;13.157048395114783
5.349999999999989;13.094844454353339
5.399999999999989;13.033902221191859
5.449999999999989;12.97418113531597
5.4999999999999885;12.915642395401099
5.549999999999988;12.858248863825507
5.599999999999988;12.801964977542074
5.649999999999988;12.746756664650366
5.699999999999988;12.692591266246207
5.749999999999988;12.639437463160272
5.799999999999987;12.587265207234205
5.849999999999987;12.536045656807625
5.899999999999987;12.485751116115559
5.949999999999987;12.43635497832424
5.999999999999987;12.387831671951055
6.0499999999999865;12.34015661043417
6.099999999999986;12.293306144639633
6.149999999999986;12.247257518106673
6.199999999999986;12.201988824846596
6.249999999999986;12.157478969528754
6.299999999999986;12.113707629896126
6.349999999999985;12.07065522126402
6.399999999999985;12.028302862970616
6.449999999999985;11.986632346653618
6.499999999999985;11.945626106236364
6.549999999999985;11.905267189519515
6.5999999999999845;11.865539231275326
6.649999999999984;11.826426427754747
6.699999999999984;11.787913512520403
6.749999999999984;11.749985733524264
6.799999999999984;11.712628831357524
6.849999999999984;11.675829018602128
6.8999999999999835;11.639572960218274
6.949999999999983;11.603847754909165
6.999999999999983;11.568640917405771
7.049999999999983;11.533940361617784
7.099999999999983;11.499734384603348
7.149999999999983;11.466011651310504
7.199999999999982;11.43276118004628
7.249999999999982;11.399972328634734
7.299999999999982;11.367634781225341
7.349999999999982;11.335738535715066
7.399999999999982;11.304273891752862
7.4499999999999815;11.2732314392943
7.499999999999981;11.242602047676103
7.549999999999981;11.212376855184889
7.599999999999981;11.182547259093278
7.649999999999981;11.153104906137962
7.699999999999981;11.12404168341935
7.7499999999999805;11.09534970969839
7.79999999999998;11.067021327072545
7.84999999999998;11.039049093010671
7.89999999999998;11.011425772728478
7.94999999999998;10.984144331888622
7.99999999999998;10.95719792960893
8.04999999999998;10.930579911762862
8.09999999999998;10.90428380455914
8.14999999999998;10.878303308386771
8.199999999999982;10.852632291911567
8.249999999999982;10.827264786413798
8.299999999999983;10.802194980354718
8.349999999999984;10.777417214160776
8.399999999999984;10.752925975216156
8.449999999999985;10.728715893053943
8.499999999999986;10.704781734735588
8.549999999999986;10.681118400411593
8.599999999999987;10.657720919054526
8.649999999999988;10.634584444355795
8.699999999999989;10.611704250780193
8.74999999999999;10.589075729770634
8.79999999999999;10.566694386095469
8.84999999999999;10.544555834334123
8.899999999999991;10.522655795492748
8.949999999999992;10.500990093745942
8.999999999999993;10.479554653298623
9.049999999999994;10.458345495361971
9.099999999999994;10.437358735240096
9.149999999999995;10.416590579521829
9.199999999999996;10.396037323372932
9.249999999999996;10.375695347925445
9.299999999999997;10.35556111775967
9.349999999999998;10.33563117847434
9.399999999999999;10.315902154342531
9.45;10.296370746049172
9.5;10.2770337285064
9.55;10.257887948744587
9.600000000000001;10.238930323875485
9.650000000000002;10.220157839124282
9.700000000000003;10.201567545928485
9.750000000000004;10.18315656010086
9.800000000000004;10.164922060053224
9.850000000000005;10.146861285079693
9.900000000000006;10.128971533696756
9.950000000000006;10.111250162037205
9.99;10.097192557261248
9.999;10.094044085604923
9.9999;10.093729529689226
10.0;10.093694582297374
10.000000000000007;10.093694582297372
10.0001;10.093659635558543
10.001;10.093345144291535
10.01;10.090203137510652
10.050000000000008;10.076302261234066
10.100000000000009;10.059070718710446
10.15000000000001;10.041997526288704
