x;csc
-10.266370614359221;1.341012485457822
-10.256370614359222;1.353170308371575
-10.246370614359222;1.3656884147120039
-10.236370614359222;1.3785794363346366
-10.226370614359222;1.3918566499663394
-10.216370614359223;1.4055340176512912
-10.206370614359223;1.4196262303097567
-10.196370614359223;1.4341487546919727
-10.186370614359223;1.4491178840384904
-10.176370614359223;1.4645507927926946
-10.166370614359224;1.4804655957471495
-10.156370614359224;1.4968814120481226
-10.146370614359224;1.5138184345292385
-10.136370614359224;1.531298004898342
-10.126370614359224;1.5493426953613512
-10.116370614359225;1.5679763973344263
-10.106370614359225;1.5872244179722534
-10.096370614359225;1.6071135853269165
-10.086370614359225;1.6276723630503376
-10.076370614359226;1.6489309756653936
-10.066370614359226;1.670921545558544
-10.056370614359226;1.6936782429930037
-10.046370614359226;1.7172374506084809
-10.036370614359226;1.7416379440654768
-10.026370614359227;1.7669210907124229
-10.016370614359227;1.7931310684081716
-10.006370614359227;1.8203151069254295
-9.996370614359227;1.8485237547004472
-9.986370614359227;1.8778111740880779
-9.976370614359228;1.9082354687395022
-9.966370614359228;1.9398590472543649
-9.956370614359228;1.9727490278836375
-9.946370614359228;2.00697768979244
-9.936370614359229;2.0426229772532
-9.926370614359229;2.0797690641558164
-9.916370614359229;2.1185069874234497
-9.90637061435923;2.1589353593493765
-9.89637061435923;2.201161170569162
-9.88637061435923;2.24530069741289
-9.87637061435923;2.2914805298168597
-9.86637061435923;2.339838738905423
-9.85637061435923;2.390526206895869
-9.84637061435923;2.443708146277933
-9.83637061435923;2.4995658404579393
-9.82637061435923;2.5582986444699864
-9.816370614359231;2.6201262922429924
-9.806370614359231;2.6852915666585666
-9.796370614359232;2.754063400741543
-9.786370614359232;2.8267404934451146
-9.776370614359232;2.903655542483222
-9.766370614359232;2.9851802206568374
-9.756370614359232;3.071731052627557
-9.746370614359233;3.1637763881353966
-9.736370614359233;3.261844717979756
-9.726370614359233;3.366534644420074
-9.716370614359233;3.4785269031575465
-9.706370614359233;3.5985989468924027
-9.696370614359234;3.727642750674178
-9.686370614359234;3.8666867011696864
-9.676370614359234;4.016922706106989
-9.666370614359234;4.179740036409289
-9.656370614359234;4.356767936006915
-9.646370614359235;4.549929768992632
-9.636370614359235;4.76151252095246
-9.626370614359235;4.994256985981945
-9.616370614359235;5.251476197071313
-9.606370614359236;5.537212987066679
-9.596370614359236;5.856452643244069
-9.586370614359236;6.21541452138959
-9.576370614359236;6.621959080026831
-9.566370614359236;7.08616739573442
-9.556370614359237;7.6211849099364075
-9.546370614359237;8.244481523288394
-9.536370614359237;8.979789204776724
-9.526370614359237;9.860183940920164
-9.516370614359237;10.933186590924109
-9.506370614359238;12.269614708341336
-9.496370614359238;13.97985285156605
-9.486370614359238;16.24597248960042
-9.476370614359238;19.391205953665285
-9.466370614359239;24.049640902254467
-9.456370614359239;31.65819439070796
-9.446370614359239;46.315646531361125
-9.43637061435924;86.26345908374942
-9.43477796076938;100.00166668614135
-9.42637061435924;627.8831938886619
-9.425777960769379;1000.0001666694488
-9.42487796076938;10000.00001693438
-9.42477796076938;undefined
-9.42467796076938;-10000.000016447115
-9.42377796076938;-1000.0001666644629
-9.41637061435924;-118.94499547083768
-9.41477796076938;-100.00166668609414
-9.40637061435924;-54.329203769157175
-9.39637061435924;-35.20689664023615
-9.38637061435924;-26.043087842602755
-9.37637061435924;-20.666091537346762
-9.36637061435924;-17.130872356898198
-9.356370614359241;-14.629720432626614
-9.346370614359241;-12.76698421590059
-9.336370614359241;-11.326025184601109
-9.326370614359242;-10.178262730101167
-9.316370614359242;-9.242559791099916
-9.306370614359242;-8.465188814989704
-9.296370614359242;-7.809158883931344
-9.286370614359242;-7.2481695638139
-9.276370614359243;-6.76300916767726
-9.266370614359243;-6.339317250031177
-9.256370614359243;-5.966144277456966
-9.246370614359243;-5.634995694988054
-9.236370614359243;-5.339180418086499
-9.226370614359244;-5.073356345968423
-9.216370614359244;-4.833206720614825
-9.206370614359244;-4.615205395158883
-9.196370614359244;-4.416443763592938
-9.186370614359245;-4.2345012470999315
-9.176370614359245;-4.067347062961227
-9.166370614359245;-3.913264801899751
-9.156370614359245;-3.7707938654726085
-9.146370614359245;-3.6386835243885063
-9.136370614359246;-3.5158565344968524
-9.126370614359246;-3.4013800684227524
-9.116370614359246;-3.2944423023971527
-9.106370614359246;-3.1943334150199147
-9.096370614359246;-3.1004300575546067
-9.086370614359247;-3.0121825776617137
-9.076370614359247;-2.929104443367184
-9.066370614359247;-2.8507634375410964
-9.056370614359247;-2.7767742864771345
-9.046370614359247;-2.706792457284665
-9.036370614359248;-2.640508913446409
-9.026370614359248;-2.577645660192489
-9.016370614359248;-2.5179519443184373
-9.006370614359248;-2.4612009989580286
-8.996370614359249;-2.407187244267693
-8.986370614359249;-2.355723871227719
-8.976370614359249;-2.3066407487527436
-8.96637061435925;-2.259782604741405
-8.95637061435925;-2.2150074401271627
-8.94637061435925;-2.1721851418378826
-8.93637061435925;-2.131196266156107
-8.92637061435925;-2.091930968547804
-8.91637061435925;-2.0542880597931825
-8.90637061435925;-2.018174171365308
-8.89637061435925;-1.9835030155840958
-8.886370614359251;-1.9501947282238625
-8.876370614359251;-1.918175283049911
-8.866370614359251;-1.8873759692675165
-8.856370614359252;-1.8577329241357352
-8.846370614359252;-1.829186714069938
-8.836370614359252;-1.8016819584647965
-8.826370614359252;-1.7751669912404684
-8.816370614359252;-1.7495935557719384
-8.806370614359253;-1.7249165294228361
-8.796370614359253;-1.7010936743861658
-8.786370614359253;-1.6780854119475794
-8.776370614359253;-1.6558546176427131
-8.766370614359253;-1.6343664350873324
-8.756370614359254;-1.6135881065248814
-8.746370614359254;-1.5934888183666573
-8.736370614359254;-1.574039560200222
-8.726370614359254;-1.5552129959163397
-8.716370614359255;-1.5369833457571045
-8.706370614359255;-1.5193262782212908
-8.696370614359255;-1.5022188108798098
-8.686370614359255;-1.4856392192567776
-8.676370614359255;-1.4695669530219615
-8.666370614359256;-1.4539825588199573
-8.656370614359256;-1.4388676091316825
-8.646370614359256;-1.4242046366259051
-8.636370614359256;-1.40997707351353
-8.626370614359256;-1.396169195466252
-8.616370614359257;-1.3827660697045052
-8.606370614359257;-1.369753506898314
-8.596370614359257;-1.3571180165591443
-8.586370614359257;-1.3448467656312333
-8.576370614359258;-1.33292754001899
-8.566370614359258;-1.3213487088109874
-8.556370614359258;-1.3100991909835138
-8.546370614359258;-1.2991684243862895
-8.536370614359258;-1.2885463368307817
-8.526370614359259;-1.2782233191175132
-8.516370614359259;-1.268190199853213
-8.506370614359259;-1.2584382219216317
-8.49637061435926;-1.2489590204835948
-8.48637061435926;-1.239744602392496
-8.47637061435926;-1.2307873269210263
-8.46637061435926;-1.2220798877036454
-8.45637061435926;-1.2136152958072117
-8.44637061435926;-1.2053868638493441
-8.43637061435926;-1.1973881910906237
-8.42637061435926;-1.1896131494326574
-8.416370614359261;-1.1820558702594577
-8.406370614359261;-1.1747107320644852
-8.396370614359261;-1.167572348810223
-8.386370614359262;-1.1606355589712483
-8.376370614359262;-1.1538954152155196
-8.366370614359262;-1.1473471746820427
-8.356370614359262;-1.140986289816211
-8.346370614359262;-1.1348083997270184
-8.336370614359263;-1.128809322032977
-8.326370614359263;-1.1229850451660108
-8.316370614359263;-1.1173317211048233
-8.306370614359263;-1.1118456585113017
-8.296370614359263;-1.1065233162454027
-8.286370614359264;-1.101361297235714
-8.276370614359264;-1.0963563426844967
-8.266370614359264;-1.0915053265874812
-8.256370614359264;-1.0868052505500807
-8.246370614359265;-1.0822532388829345
-8.236370614359265;-1.0778465339608791
-8.226370614359265;-1.0735824918305152
-8.216370614359265;-1.0694585780525545
-8.206370614359265;-1.0654723637660568
-8.196370614359266;-1.0616215219625351
-8.186370614359266;-1.0579038239587006
-8.176370614359266;-1.054317136057382
-8.166370614359266;-1.0508594163868263
-8.156370614359266;-1.0475287119092553
-8.146370614359267;-1.0443231555901384
-8.136370614359267;-1.0412409637202096
-8.126370614359267;-1.0382804333827909
-8.116370614359267;-1.035439940059415
-8.106370614359268;-1.032717935367366
-8.096370614359268;-1.0301129449228992
-8.086370614359268;-1.0276235663246056
-8.076370614359268;-1.0252484672515592
-8.066370614359268;-1.022986383671327
-8.056370614359269;-1.020836118153233
-8.046370614359269;-1.0187965382825752
-8.036370614359269;-1.0168665751718036
-8.02637061435927;-1.015045222064929
-8.01637061435927;-1.0133315330317154
-8.00637061435927;-1.011724621748438
-7.99637061435927;-1.0102236603622399
-7.98637061435927;-1.0088278784363396
-7.97637061435927;-1.0075365619735523
-7.9663706143592705;-1.006349052515801
-7.956370614359271;-1.0052647463174729
-7.946370614359271;-1.0042830935906872
-7.936370614359271;-1.0034035978206888
-7.926370614359271;-1.002625815149784
-7.916370614359272;-1.001949353828381
-7.906370614359272;-1.0013738737318694
-7.896370614359272;-1.0008990859422233
-7.886370614359272;-1.0005247523933711
-7.876370614359272;-1.0002506855795186
-7.866370614359273;-1.0000767483257542
-7.863981633974483;-1.0000500020834184
-7.856370614359273;-1.0000028536204257
-7.854981633974483;-1.0000005000002086
-7.854081633974483;-1.0000000050000004
-7.853981633974483;-1.0
-7.853881633974483;-1.0000000050000004
-7.8529816339744825;-1.0000005000002088
-7.846370614359273;-1.0000289645088936
-7.843981633974483;-1.0000500020834182
-7.836370614359273;-1.0001550940484278
-7.8263706143592735;-1.000381305324144
-7.816370614359274;-1.0007077115260121
-7.806370614359274;-1.0011344760871164
-7.796370614359274;-1.0016618128834813
-7.786370614359274;-1.002289986495912
-7.776370614359275;-1.0030193125344566
-7.766370614359275;-1.003850158026225
-7.756370614359275;-1.0047829418674523
-7.746370614359275;-1.0058181353408562
-7.736370614359275;-1.0069562626994681
-7.726370614359276;-1.0081979018183
-7.716370614359276;-1.009543684915365
-7.706370614359276;-1.0109942993437262
-7.696370614359276;-1.0125504884564513
-7.6863706143592765;-1.0142130525464952
-7.676370614359277;-1.0159828498637988
-7.666370614359277;-1.0178607977119336
-7.656370614359277;-1.0198478736270704
-7.646370614359277;-1.021945116642034
-7.6363706143592776;-1.0241536286385802
-7.626370614359278;-1.0264745757912244
-7.616370614359278;-1.0289091901062155
-7.606370614359278;-1.0314587710595209
-7.596370614359278;-1.0341246873379706
-7.586370614359279;-1.0369083786880222
-7.576370614359279;-1.0398113578769193
-7.566370614359279;-1.0428352127713718
-7.556370614359279;-1.045981608539243
-7.5463706143592795;-1.0492522899801169
-7.53637061435928;-1.0526490839910507
-7.52637061435928;-1.0561739021742316
-7.51637061435928;-1.059828743593764
-7.50637061435928;-1.063615697689295
-7.4963706143592805;-1.0675369473547391
-7.486370614359281;-1.0715947721909536
-7.476370614359281;-1.075791551941818
-7.466370614359281;-1.0801297701238681
-7.456370614359281;-1.0846120178603365
-7.446370614359282;-1.0892409979312325
-7.436370614359282;-1.0940195290519334
-7.426370614359282;-1.0989505503936499
-7.416370614359282;-1.104037126360101
-7.4063706143592825;-1.1092824516357833
-7.396370614359283;-1.114689856522336
-7.386370614359283;-1.1202628125807392
-7.376370614359283;-1.1260049385983892
-7.366370614359283;-1.131920006901526
-7.3563706143592835;-1.1380119500350427
-7.346370614359284;-1.1442848678333664
-7.336370614359284;-1.1507430349079422
-7.326370614359284;-1.157390908578801
-7.316370614359284;-1.164233137279866
-7.306370614359285;-1.1712745694699591
-7.296370614359285;-1.178520263084046
-7.286370614359285;-1.1859754955619575
-7.276370614359285;-1.1936457744949853
-7.266370614359285;-1.2015368489338332
-7.256370614359286;-1.2096547214052096
-7.246370614359286;-1.218005660688158
-7.236370614359286;-1.226596215405571
-7.226370614359286;-1.2354332284910312
-7.2163706143592865;-1.2445238525963158
-7.206370614359287;-1.2538755665105434
-7.196370614359287;-1.2634961926682042
-7.186370614359287;-1.2733939158301442
-7.176370614359287;-1.2835773030291249
-7.166370614359288;-1.2940553248798916
-7.156370614359288;-1.3048373783628509
-7.146370614359288;-1.3159333112005671
-7.136370614359288;-1.3273534479574944
-7.126370614359288;-1.339108618005733
-7.116370614359289;-1.3512101855133154
-7.106370614359289;-1.3636700816267622
-7.096370614359289;-1.3765008390365299
-7.086370614359289;-1.3897156291327921
-7.0763706143592895;-1.4033283019799123
-7.06637061435929;-1.4173534293612993
-7.05637061435929;-1.4318063511724004
-7.04637061435929;-1.446703225468697
-7.03637061435929;-1.4620610825081728
-7.026370614359291;-1.4778978831642862
-7.016370614359291;-1.4942325821264848
-7.006370614359291;-1.5110851963514864
-6.996370614359291;-1.528476879280477
-6.986370614359291;-1.546430001396009
-6.976370614359292;-1.5649682377586216
-6.966370614359292;-1.5841166632381287
-6.956370614359292;-1.6039018562395062
-6.946370614359292;-1.6243520118198507
-6.9363706143592925;-1.6454970652025431
-6.926370614359293;-1.6673688268201423
-6.916370614359293;-1.69000113016025
-6.906370614359293;-1.7134299938523443
-6.896370614359293;-1.737693799621107
-6.8863706143592935;-1.7628334879474168
-6.876370614359294;-1.7888927735264673
-6.866370614359294;-1.8159183828990997
-6.856370614359294;-1.8439603169641168
-6.846370614359294;-1.8730721414639186
-6.836370614359295;-1.9033113089830895
-6.826370614359295;-1.934739516520814
-6.816370614359295;-1.9674231033073597
-6.806370614359295;-2.0014334942489507
-6.7963706143592955;-2.0368476952247634
-6.786370614359296;-2.07374884744922
-6.776370614359296;-2.112226849282869
-6.766370614359296;-2.152379055263111
-6.756370614359296;-2.194311063778047
-6.7463706143592965;-2.23813760677974
-6.736370614359297;-2.2839835572979568
-6.726370614359297;-2.3319850733605874
-6.716370614359297;-2.382290900363053
-6.706370614359297;-2.4350638580959516
-6.696370614359298;-2.490482543714829
-6.686370614359298;-2.5487432881432195
-6.676370614359298;-2.610062411028401
-6.666370614359298;-2.674678828789043
-6.656370614359298;-2.742857081985767
-6.646370614359299;-2.8148908628342193
-6.636370614359299;-2.8911071419870664
-6.626370614359299;-2.9718710168184495
-6.616370614359299;-3.0575914327936555
-6.6063706143592995;-3.1487279670289
-6.5963706143593;-3.24579891145105
-6.5863706143593;-3.3493909556112995
-6.5763706143593;-3.4601708510810036
-6.5663706143593;-3.5788995472528367
-6.556370614359301;-3.7064494318109746
-6.546370614359301;-3.843825501626162
-6.536370614359301;-3.9921915507489274
-6.526370614359301;-4.152902819654202
-6.516370614359301;-4.327547045343124
-6.506370614359302;-4.517996547152789
-6.496370614359302;-4.726474971879838
-6.486370614359302;-4.955643748543431
-6.476370614359302;-5.208715394504305
-6.4663706143593025;-5.4896039335603435
-6.456370614359303;-5.803127426357817
-6.446370614359303;-6.155284967226789
-6.436370614359303;-6.553642175832793
-6.426370614359303;-7.0078782242622575
-6.416370614359304;-7.530579299900381
-6.406370614359304;-8.13841854113876
-6.396370614359304;-8.853961461901202
-6.386370614359304;-9.708521191071096
-6.376370614359304;-10.746852138730596
-6.366370614359305;-12.035229115738
-6.356370614359305;-13.676150011978926
-6.346370614359305;-15.83699995927209
-6.336370614359305;-18.81105242842185
-6.3263706143593055;-23.16322289754301
-6.316370614359306;-30.139349389478884
-6.306370614359306;-43.13462793247425
-6.296370614359306;-75.84419250492788
-6.293185307179586;-100.00166668611344
-6.286370614359306;-313.9419951077307
-6.284185307179587;-1000.0001666663521
-6.283285307179586;-10000.000016689972
-6.283185307179586;undefined
-6.2830853071795865;10000.00001469083
-6.282185307179586;1000.0001666533595
-6.2763706143593065;146.74289310133872
-6.2731853071795864;100.00166668593324
-6.266370614359307;59.47459965860636
-6.256370614359307;37.29745683511398
-6.246370614359307;27.16920463086085
-6.236370614359307;21.368619601987778
-6.226370614359308;17.61055350100635
-6.216370614359308;14.977909488372253
-6.206370614359308;13.031154025577784
-6.196370614359308;11.53326936574046
-6.1863706143593085;10.3451641645567
-6.176370614359309;9.379834092620397
-6.166370614359309;8.580067116577826
-6.156370614359309;7.9066971095495155
-6.146370614359309;7.332008833524566
-6.1363706143593095;6.835838163299958
-6.12637061435931;6.403164431851625
-6.11637061435931;6.022568762251577
-6.10637061435931;5.685215546646518
-6.09637061435931;5.384161047590354
-6.086370614359311;5.113872775929925
-6.076370614359311;4.869888304275208
-6.066370614359311;4.648568498397278
-6.056370614359311;4.446916027102627
-6.0463706143593114;4.262439854935546
-6.036370614359312;4.093052676352965
-6.026370614359312;3.936992312512714
-6.016370614359312;3.7927607839800004
-6.006370614359312;3.659076589521054
-5.9963706143593125;3.5348369679086415
-5.986370614359313;3.4190877883705455
-5.976370614359313;3.3109993292012123
-5.966370614359313;3.2098466435500077
-5.956370614359313;3.1149935298667857
-5.946370614359314;3.025879357848409
-5.936370614359314;2.9420081735438934
-5.926370614359314;2.8629396364892585
-5.916370614359314;2.788281439264764
-5.906370614359314;2.7176829340865587
-5.896370614359315;2.650829748003272
-5.886370614359315;2.5874392123012484
-5.876370614359315;2.5272564660203423
-5.866370614359315;2.470051120368967
-5.8563706143593155;2.415614392048966
-5.846370614359316;2.3637566303457413
-5.836370614359316;2.3143051762959255
-5.826370614359316;2.267102503046209
-5.816370614359316;2.2220045952382343
-5.806370614359317;2.1788795323288923
-5.796370614359317;2.137606246521536
-5.786370614359317;2.0980734307066244
-5.776370614359317;2.0601785756924826
-5.766370614359317;2.0238271192144692
-5.756370614359318;1.988931691870633
-5.746370614359318;1.9554114473446493
-5.736370614359318;1.9231914661262774
-5.726370614359318;1.8922022234893923
-5.7163706143593185;1.8623791137926977
-5.706370614359319;1.8336620242673871
-5.696370614359319;1.8059949523897256
-5.686370614359319;1.779325661724844
-5.676370614359319;1.7536053718066023
-5.6663706143593195;1.7287884781882434
-5.65637061435932;1.7048322992966538
-5.64637061435932;1.6816968471429137
-5.63637061435932;1.6593446193082877
-5.62637061435932;1.6377404099376427
-5.616370614359321;1.6168511377455297
-5.606370614359321;1.5966456892755947
-5.596370614359321;1.577094775858446
-5.586370614359321;1.5581708028924708
-5.5763706143593215;1.5398477502269678
-5.566370614359322;1.522101062564027
-5.556370614359322;1.5049075489136836
-5.546370614359322;1.488245290243389
-5.536370614359322;1.4720935545528921
-5.5263706143593225;1.4564327186887371
-5.516370614359323;1.4412441962827853
-5.506370614359323;1.4265103712633116
-5.496370614359323;1.4122145364431717
-5.486370614359323;1.398340836738888
-5.476370614359324;1.384874216619481
-5.466370614359324;1.3718003714224645
-5.456370614359324;1.3591057022098092
-5.446370614359324;1.346777273868247
-5.4363706143593244;1.3348027761855508
-5.426370614359325;1.323170487660152
-5.416370614359325;1.3118692418235052
-5.406370614359325;1.300888395874754
-5.396370614359325;1.2902178014455914
-5.3863706143593255;1.2798477773290111
-5.376370614359326;1.2697690840209066
-5.366370614359326;1.2599728999361182
-5.356370614359326;1.2504507991727654
-5.346370614359326;1.2411947307095925
-5.336370614359327;1.232196998930424
-5.326370614359327;1.2234502453790743
-5.316370614359327;1.2149474316558964
-5.306370614359327;1.2066818233743537
-5.296370614359327;1.1986469751028255
-5.286370614359328;1.1908367162227103
-5.276370614359328;1.1832451376395245
-5.266370614359328;1.1758665792884067
-5.256370614359328;1.168695618380474
-5.2463706143593285;1.1617270583401462
-5.236370614359329;1.1549559183876656
-5.226370614359329;1.1483774237244293
-5.216370614359329;1.1419869962820222
-5.206370614359329;1.1357802459985782
-5.19637061435933;1.1297529625889708
-5.18637061435933;1.123901107777746
-5.17637061435933;1.1182208079659284
-5.16637061435933;1.1127083473048887
-5.15637061435933;1.1073601611525294
-5.146370614359331;1.1021728298886941
-5.136370614359331;1.0971430730682434
